现状和未来发展,张欣毅:|,9,,"此文系台湾大学李德初副教授等四人提交1981年2月14——19日在台北市召开的关于中文图书馆自动化国际专题学术讨论会的论文。简明扼要地介绍了台湾编制的中文机读编目格式(Chinese MARC Format)的发展历史、目的、特点,目前完成情况及其未来发展计划。并与国际机读编目格式(UNIMARC)作了比较,有一定的参考借鉴价值。",BOOK198201028
酒钢图书馆举办图书资料人员业务学习班,赵学:|,1,,"&lt;正&gt; 酒钢图书馆子去年10月6日至11月3日举办了酒钢系统图书资料人员业务学习班,共35人,其中许多是刚从事图书馆工作的青年,也有不少同志来自工作第一线,具有一定的服务工作经验。尽管大家管理图书资料的多少与经历不同,但都认为学好图书馆学,明确办馆方向,是使图书资",BOOK198201029
波普尔及其“世界1、2、3理论”,刘迅:|,2,,"&lt;正&gt; 近年来,西方哲学有了新的发展,出现了一个声蜚整个国际哲学界的著名理论——波普尔的""世界1、2、3理论""。这个理论的提出,为图书馆学情报学学科性质的研究,在哲学认识上提供了可靠的依据;特别是客观知识世界的提出,不仅为图书馆学情报学进一步明确了研究对象的范围,而且也为它们奠定了共同的理论基础。卡尔·波普尔(Karl Popper)是当代著名",BOOK198201030
《汉语主题词表》结构及其使用方法——兼谈主题目录、主题卡的编制,沈家模:|,4,,"&lt;正&gt; 三、词表的使用 (一)使用范围《汉语主题词表》的使用范围是: ①主要用于电子计算机自动化检索系统,也可用于手工检索系统。②可用来编制卡片式的主题目录,也可用来编制各种类型的书本式目录,索引。③可作为综合性图书资料单位使用的工具,也可作为专业性图书资料单位的使用工具,并可",BOOK198201031
依靠广大读者  搞好文明务服——甘肃省图书馆读者座谈会侧记,本刊记者:|,2,,"&lt;正&gt; 在""文明礼貌月""活动中,甘肃省图书馆认真贯省委、省人民政府关于在全民文明礼貌月中做好十件事的通知精神,切实改善服务工作,提高服务质量,于3月11日下午召开了读者座谈会。这次座谈会得到广大读者及其所在单位的热情支持,出席的读者45人,其中有兰州医学院第二附属医院教授、院长韩哲生,兰州大学经济系副教授赵从显,甘肃工业大学副教授陈剑虹、讲",BOOK198202000
情报与社会,樊松林:|,5,,"本文从情报史的角度出发,提出情报自古以来就是科学和教育发展的杠杆,是一个国家经济盛衰的主导因素之一;进而在理论和实际上论述了情报的社会属性是一种知识体系和一种精神生产力,勾画了情报物化成直接生产力的途径;最后指出了情报的社会职能主要是情报先行、情报预见和情报指向,情报产业将发展成为未来社会机体中一个举足轻重的体系。",BOOK198202001
情报社会的图书馆事业,李伦良:|,3,,"&lt;正&gt; (一) 人类从渔猎社会进入农业社会,花了二万年的时间,从农业进入工业社会只有三、四百年。这一发展速度将随着人类对自然规律的认识,手段的先进而越来越快。从二十世纪开始,特别是二次世界大战前后,由于战争和武器发展的需要,科学技术研究工作进一步扩大到国家级",BOOK198202002
目录学和科技情报学,陈耀盛:|,5,,"&lt;正&gt; 图书馆事业,目录事业、出版发行事业和科技情报事业是为了解决人类巨大知识宝库与人们对知识特定需要的矛盾而应运产生的。随着这些实践的发展丰富,形成了图书馆学、目录学、科技情报学等学科。有的同志认为:""目录学是图书馆学的重要内容,是图书馆发展起来的"",""深入到文献内容的索引法、文摘法、述评法是情报学的主要内容,是情报工作发展起来的""。①是这样吗?让我们来分析一下吧!",BOOK198202003
试论我国高等院校图书馆效用的评价问题,马泽民:|,5,,"&lt;正&gt; 当前,世界上好多国家把高等院校图书馆称为大学的""心脏""、""学习中心""。去年,我国高等院校图书馆工作会议及其制定的《条例》,也充分体现了这一点。大学图书馆在学校中占有这样高的地位,是由于当代科学技术的发展特点所引起的。为了适应形势发展的需要,充分发挥图书馆的社会作用,为祖国四化多做贡献,加强高等院校图书馆的科学管理,提高效率,就显得特别重要。那么,如何评价图书馆的效用呢?本文试就这一问题,谈些粗浅的看法。",BOOK198202004
文献情报调研工作的时代特征,王安钧:|,2,,"&lt;正&gt; 文献情报调研是广义的情报调研中一种最主要的工作内容。五十年代以来,飞跃发展的现代科学技术不仅导致科技文献数量急剧增多,从而为文献情报调研奠定着日益庞大的物资基础,同时由于社会经济的现代化发展对科学技术的依赖程度越来越高,文献情报调研遂由传统的从文献到文献这种纯技术性的静态工作过程,逐渐演变成与经济政策紧密结合的动态情报研",BOOK198202005
社会科学情报工作及其特点,张鸿才:|,2,,"&lt;正&gt; 社会科学是以人类社会和人的思维活动为研究对象,研究并阐述各种社会现象、人的思维活动以及它们的发展规律的科学。同自然科学相比较,社会科学的研究成果大多不表现为某一项具体的发明创造,而是为改造社会和人类自身提供理论依据。社会科学理论具有指导实践的巨大作用,它关系到整个社会、国家,民族乃至每一个",BOOK198202006
情报检索系统性能评价介绍(一),志钧:|,6,,"情报检索系统评价是情报检索领域内的一个重要分支,系统性能的评价又是整个系统评价的主体部分。二十多年来,国外在这方面进行了许多颇有价值的理论的和试验的研究,取得了很多成果,正在推进着评价理论的形成。本文试图全面介绍国外的有关情况,从情报检索系统的基本概念出发,概述了检索系统的评价,分析了同评价密切相关的情报提问与情报需要、相关性与切合性之间的区别和联系,引进了检索系统性能评价的主要测度和其他测度,阐述了影响检索系统性能的因素,指出了检索系统性能评价的范围、设计与实施步骤,讨论了评价结果分析和改进系统的方法,最后,介绍了三个影响较大的试验。在我国,检索系统评价的研究工作进展比较缓慢,还没有引起足够的重视,本文旨在促进该项研究在我国的开展。",BOOK198202007
关于编写科技动态的几个问题,赵克信:|,4,,"&lt;正&gt; 在科技工作部门,特别是在科技情报研究单位,比较普遍地都编有《科技动态》这类刊物,用以传递科技情报信息。甘肃省科技情报研究所也不例外。这个所自1970年恢复以来,一直连续编有《甘肃科技动态》。据统计,最多的一年编印了40期,最少的一年只编印了4期。之所以出现这种情况,我们以为主要是工作不够",BOOK198202008
图书分类法的修订与图书改号及分类目录的改组工作,王泋:|,4,,"&lt;正&gt; 一图书分类法是类分图书的工具,是图书馆用以组织藏书和编制分类目录的依据,图书通过分类以后便能按类排架,在内容上构成为一个逻辑体系,便于图书馆科学地管理与使用藏书。所以图书的分类排架虽不是图书馆所可采用的唯一的排架方法,但因为它有着这样的优点,因而成为许多图书馆组织藏书的一种最主要的方法。至于图书馆的分类目录,一向被视为图书馆的主要目",BOOK198202009
试谈如何搞好少年儿童阅读工作,李尚德:|,5,,"&lt;正&gt; 建国三十多年来,""儿童图书馆在我国基本上还是空白,给少年儿童的课外阅读和自学造成很大困难。""(《图书馆工作汇报提纲》)但是,现在有关部门对这种困难仍没有给予足够的重视;再加上十年浩劫的严重破坏,儿童图书馆事业发展就显得更加缓慢。据有关资",BOOK198202010
情报调研与决策小议,张芍君:|,1,,"&lt;正&gt; 人们在社会实践中,为获得最佳的劳动效果,面临着行动前的决策。决策合理与否是一个非常重要的问题。在我国经济建设中,由于决策失误而造成经济损失的事实,屡见不鲜,教训十分深刻。当前要把国民经济调整好,使四化顺利进行,有许多重大问题有待决策。而要取得合理、正确的决策,就必须对未来可能的后果,作出正确的预测及判断。正确的预测及判断靠什么?实践证明:除了其它条件外,还要有可靠的情报。",BOOK198202011
医药专业图书馆情报资料工作之我见,陈东阁:|,2,,"&lt;正&gt; (一) 医学情报,它作为整个科技情报中的一个组成部分,也和其它科技情报一样,是与仪器设备同等重要的科学研究工作中的两个主翼之一,是医学方面的知识、成果和看法,包含着医学科学活动中的最新信息。其一旦被采用,经济效益则是无法估计的。然而医学情报工作也是一项政策性、时间性和服务性都是很强的工作。首先,它要围绕所属部门的中心任务和科研",BOOK198202012
关于情报管理现代化问题的探讨,毕强:|,3,,"&lt;正&gt; 情报管理的现代化,是当前我国图书情报界面临的一个崭新的课题。情报管理现代化与四个现代化的关系极为密切。实现四个现代化要求情报管理现代化,而情报管理的现代化又会加速实现四个现代化。国外科学发达和工业先进的国家都十分重视情报管理的现代化,他们把情报管理现代化同科学技术现代化,比喻为同时前进的两个车轮,相辅相成,缺一不可。什么是情报管理的现代化?究竟怎样理解情",BOOK198202013
图书情报一体化问题之再讨论,化十:|,3,,情报工作者关心一体化是要探求情报工作的独立社会功能。图书、情报两系统的共性存在于个性之中。一体化想法不符合知识交流发展的规律。情报与图书两系统之间的特点需要继续认识。,BOOK198202014
"皋兰县图书馆正式批准建立,并设少年儿童阅览室",庄辛逊:|,1,,"&lt;正&gt; 为贯彻中共中央关于关心人民群众文化生活的指示,以及中央书记处通过的《图书馆工作汇报提纲》精神,经皋兰县人民政府批准,最近正式成立了皋兰县图书馆。该馆现有工作人员4名,藏书近3万册,今年订购报刊273种。目前设有图书外借处、报刊阅览室、少年儿童阅览室、资料室等。",BOOK198202015
略谈情报的“知识性”,程磊:|,1,,"&lt;正&gt; 过去,一谈起情报就自然地与军事联系起来,颇有神秘感;现在,一讲到情报便马上同科技划等号,情报被染上了知识的色彩。仿佛一切情报都具有知识性,即情报的基本属性是知识。于是出现了一种情报形成的公式:信息→知识→情报。对此,本文不敢完全苟同。情报源有两种:一是信息,一是文献。从载体中开发出来的情报当然具有知识性,但是从信息中直接产生的情报就并非如此。可以说许多情",BOOK198202016
咨询检索用户需求的调查,吴希真:|,3,,"&lt;正&gt; 咨询工作是情报机构为读者服务的重要方式之一,也是配合科研和生产,宣传书刊资料及其使用方法的主要环节。通过咨询提供科技情报和文献,可以更好地发挥情报机构的作用。因此,在提高咨询工作质量的过程中,探讨读者学习动态,研究读者需要资料的类型,加强对咨询检索用户需求的调查是非",BOOK198202018
致×××同志书,皮高品:|,4,,"&lt;正&gt; 参为《中国图书馆图书分类法》编委会顾问,只于1972年8月30日提供过一次意见[注1],不无愧感。《中图法》是以马克思列宁主义、毛泽东思想做指导思想,它的基本部类是建立在毛主席关于知识分类的论述之上的。",BOOK198203000
论科技情报工作如何适应国民经济调整的新形势,王松益:|,5,,"本文试图从国民经济调整的形势出发,简述经济、社会、科学技术发展中的变化,对科技情报工作提出了更高的要求。为使情报工作适应这一新形势,作者认为根本性的问题有四个方面。首先要解决情报工作与国民经济建设脱节的问题,使情报工作密切结合经济建设,作好服务工作。第二要加强科学性,一切从实际出发,坚持实事求是的精神。第三要加强预测性,使调整时期出现的多种问题,事先有所预见,防惠于未然。第四要根据中央关于加强学术领导的精神,使专家,学者拳与领导与决策,提出了具体的设想,以健全我国情报工作的体制。",BOOK198203001
工科院校图书馆要重视文学类藏书建设,陈和平:|,3,,"&lt;正&gt; 一所高等工科院校的图书馆,其藏书类别的重点,自然应随其所设置的专业的门类而定,这是没有争论的。但是,对于这种学校应否重视文学类藏书,则有不同的意见。有的教师认为:工科院校图书馆中,文学类藏书是可有可无的,甚至是有害的。他们的论点是:工科学生课程负担",BOOK198203002
从我区图书情报工作现状看基层实现“一体化”的必要和可能,杨乾印:|,3,,"&lt;正&gt; 1980年以来,图书情报界围绕体制""一体化""的问题,论家蜂起,各抒己见,从生产、科研、教育等不同范围,系统而全面地阐明了图书馆与情报工作的性质、任务,源流以及在四化建设中的地位和作用,发表了不少精辟的见解。大多数论文打破了局限性,从生产建设、科学研究的需要出发,联系实际,广开言路,对于今后的体制改革获益非浅。但大多数文章均立足于大、中图书馆、情报所。其次是",BOOK198203003
图书馆管理工作中的数学方法(二题),陈咸德:|,7,,"&lt;正&gt; 一、行列线图、因果图的应用目前,图书馆管理工作中愈来愈注意服务质量的提高.从领导到从事具体工作的同志,在主观上总是想把工作做得井井有条,以求提高服务质量。因此,对于出现的一些问题,上上下下都看到了,也都想抓。可是,有时抓了,问题往往",BOOK198203004
索引法和文献剧增后的阅读过度问题,陶涵彧:|,2,,"&lt;正&gt; 索引法对阅读过度的问题影响不很大,因为索引指导检索者到作品及其代用文献,而不是指导到算法、结论、数据、解释、内涵、判读、方法、定律、范例、程序、诀窍和问题答案上。为了得出结论、数据和问题答案等等,必须去检索文献及代用文献。但在一定时间内要读的资料实在太多了。索引对发现的资料可信度的影响一",BOOK198203005
来信照登,黄文清|安振康:|,1,,"&lt;正&gt; 《图书与情报》编辑部:你刊今年第一期发表我们《再论""千方百计,方便读者""——关于图书馆基本规律的释疑》一文中,有""……藏书建设……物质基础""",BOOK198203006
情报检索系统性能评价介绍(二),志钧:|,6,,"&lt;正&gt; 四、性能评价的基本测度相对地说,评价情报检索费用和时间的标准比较明显和固定,但是,质量标准就不然了。一般评价情报检索有两种定性方法:1.用户是否得到他所需求的情报;2.他得到的情报全不全或准不准。第一种方法简单而明确,例如,检索特定文",BOOK198203007
浅谈省级公共图书馆藏书补充范围,余贤杰|颜宗荣|黄文清|潘寅生:|,4,,"&lt;正&gt; 据1980年统计,我国省级公共图书馆共31所,藏书6958万册,平均每馆达220万册之多。这些藏书,无论在为科研,教学、生产服务方面或在普及科学文化知识方面,都发挥了一定的作用。藏书建设是图书馆最基本的建设。搞好藏书建设的因素是多方面",BOOK198203008
农业图书馆馆藏刍论,桑良知:|,4,,"&lt;正&gt; 书海无涯、经费有限,是图书馆藏书建设的主要矛盾。正确地解决这一矛盾,承担起图书馆应尽的职责,是我们图书馆的一项重要的任务。下面仅就农业图书馆藏书问题,谈谈我的一些粗浅看法。一、藏书指导思想图书馆有四大职能:提供科技情报资料,普及文化科学知识,进行思想教育和保存文化遗产。农科图书馆是专科性图书馆,它既",BOOK198203010
我国资源共享的发展道路,吴建中:|,2,,"&lt;正&gt; 当前建立全国图书馆事业职能机构和建设全国性图书馆网络,以达到图书馆之间的资源共享,已是提到议事日程上来的重要问题。然而,怎样实现资源共享,采取哪种模式才能适应我国的国情呢?笔者认为,应该吸取国外正反两方面的经验",BOOK198203011
我国西文图书著录采用ISBD的探讨,赵国勇:|,3,,"&lt;正&gt; 一、编制 ISBD 的目的及其作用五十年代以来,由于图书,情报、资料的急骤增长,国际上不少国家的图书馆都感到要便于国际书目情报的交流,在图书编目和书目工作中,只解决本国的图书编目工作的统一化和标准化是不够的,还必须做到使每个国家编制的目录",BOOK198203012
中国科学院兰州图书馆成立学术委员会,茹山:|,1,,"&lt;正&gt; 中国科学院兰州图书馆学术委员会成立,并于7月2日召开了第一次会议。其成员除馆内五位高中级图书情报业务人员外,还聘请了两位馆外同行专家参加",BOOK198203013
科技情报研究工作范畴初探,王秀成|毕强:|,4,,"本文对情报内容研究(包括技术评价和预测)、科技文献研究、文献主题分析、编制文摘和索引进行了分析对比,论述了情报研究工作的范畴。在此基础上,提出了情报分析研究系统这一新概念。在情报分析研究系统中,情报内容研究、文献研究、文献主题分析、编制文摘和索引等工作都处在同一条""流水线""上,在情报服务中发挥着各自不同的作用。",BOOK198203014
略论图书情报工作协作化,常校珍:|,3,,"&lt;正&gt; 最近,我看过几篇讨论图书情报""一体化""的文章,觉得提为图书情报工作""协作化""似更贴切一些。图书与情报本是两个不同的概念,各有其特定的内涵。所谓""图书"",顾名思义,""凡有书必有",BOOK198203015
为了培养下一代——临洮县图书馆少儿阅览室的活动,林军:|,2,,"&lt;正&gt; 根据党中央书记处关于开办少年儿童阅览室的指示精神,我们认真学习了外地的经验,认识到少年儿童是祖国的希望和未来,是四化建设的后备人才,必须从小就培养他们成为有文化、有理想、有道德、守纪律的一代新人,我们应该在这方面作出贡献。为此,我们想方设法,克服困难,腾出房屋,于1980年10月开办了少年儿童阅",BOOK198203016
我省师范院校中心图书馆委员会成立,太岩:|,1,,"&lt;正&gt; 为了充分发挥我省各师范院校图书馆的职能,加强馆际协作,实现资源共享,更好地为教学和科学",BOOK198203017
农村大好形势推动了县(市)图书馆工作的发展——我省部分县(市)图书馆(室)工作巡礼(续篇),本刊编者:|,2,,"&lt;正&gt; 庆阳地区图书馆这是一九七九年九月在原地区文化馆图书室基础上建立的一所新馆,藏书二万余册,今年订购报纸三十七份,期刊二百五十三种二百七十七份,另有少年儿童读物一千四百多册,现已初具规模。该馆从去年十一月开始,进行了思想",BOOK198203018
掌握特点  认真服务——略谈我校的情报资料工作,靳德新:|,2,,"&lt;正&gt; 高等学校要提高教学质量和搞好科学研究,必须有高水平的师资队伍,先进的实验设备和丰富的图书资料,三个条件缺一不可。我们要把教学、科研工作搞上去,必须把情报资料作为十分重要的条件。据此,我们甘肃农业大学图书馆,为适应教学、科研及农业生产发展的需要,早于",BOOK198203019
我对地质文献分类方法的体会,潘文坤:|,4,,"&lt;正&gt; 地质图书馆于1922年建立于北京。全国解放后,将前中央地质调查所和前北平地质调查所的两个图书馆合并,建立了地质部全国地质图书馆,并在北京甘家口兴建了新的馆址。因为两馆所采用的图书分类法不同,为便于统一管理,又于1953年成立了图书分类法起草小组,拟订分类法草案.我馆收藏的地质文献资料非常丰富,世界",BOOK198203020
挖掘馆藏  服务读者,黄玉英:|,2,,"&lt;正&gt; 一解放前的大部分报刊,虽然是剥削阶级统治下的出版物,是反动统治者的舆论工具,其中的许多内容充斥着封建主义、资本主义的政治,经济以及思想文化的毒素,但是,作为一定历史时期的产物,它又从不同的角度反映当时社会的政治,经济,文化等方面的情况,对于今天从事社",BOOK198203021
对小型科技图书馆工作的几点体会,达慧中:|,2,,"&lt;正&gt; 小型图书馆的特点之一是设立在本单位内部,专业性强。因而要求藏书具有针对性,以适应本单位的需要。例如,我们水电部门,所购图书全部都是有关水利水电勘测、规划、设计方面的;即使购进了部分数理化基础科学书籍,也是科技人员在工作中所必须参考的。这与大型综合",BOOK198203022
兰州铁道学院图书馆举行学术讨论会,立早:|,1,,"&lt;正&gt; 为纪念列宁诞辰112周年,兰州铁道学院图馆于今年4月22日举行了建馆以来第一次学术讨论会。省图书馆学会、省中心图书馆委员会、省馆、科学院兰州图书馆和其它各兄弟院校图书馆以及在兰铁路系统图书馆技术资料馆的代表近百人到会。讨论会由馆长陈和平教授主持,",BOOK198203023
