科技情报工作的现代化和未来,王松益:|,7,,"&lt;正&gt; 一、什么叫情报工作的现代化科技情报工作的现代化,主要是指情报工作所用的各种手段实现现代化。就技术装备而言,是采用当代先进科学技术,包括电子计算机技术、通讯技术、缩微技术、印刷复印技术等等,来装备科技情报工作的各个环节。在这些先进技术当中,电子计算机是最重要的环节。五十年代初期,就有人研究电子计算机在情报管理中的应用。到六十年代初,有些国家的图书、情报机构开始使用计算机。七十年代计算机才普遍用于图书、情报部门。据报道,",QBLL198003004
视听情报  工作琐谈,石索安:|,2,,"&lt;正&gt; 以往,科技情报的传递大都是以文献,即以文字、符号或图象记录在诸如纸张、胶片等信息载体上,运用並不十分复杂的设备和方法进行的。近些年米,则将录音技术、电影技术、录相技术等应用到情报传递工作中来,于是出现了将科技情报直接记录在诸如唱片、录音磁带、影片、录相磁带等信息载体上,並通过运用专门设备和技术予以传递,这就是我们所说的视听情报。记录有视听情报的唱片、录音带、幻灯片、影片以及录相磁带等则称为视听资料。",QBLL198003005
国外弹道学文献概述,伍晴霁:|,5,,"&lt;正&gt; 弹道学是研究弹丸运动的一门古老而又新兴的技术科学。它是以高等数学、理论力学、气体动力学、热力学、火炸药理论为基础的学科。弹道学分为內弹道学、外弹道学和终点弹道学。外弹道学的历史可追溯到公元前四世纪亚里斯多德的年代;內弹道学是十世纪发明黑色火药后才逐渐形成,而终点弹道学则是近代才出现的一门学科。但弹道学作为一门学科出现实际上是十六世纪。",QBLL198003007
百科全书 不可忽观的“情报源”之一,张力治:|,6,,"&lt;正&gt; 人们在从事科研工作时,需要参考有关文献和情报资料。科技人员在查找这些文献时,想到的往往是期刊、科技报告、会议录、专利、标准等……而忽视图书(包括参考工具书)的作用。其实,图书是情报资料中数量最大的一种,而作为参考工具书之冠的百科全书对科研、情报工作更具有特殊的意义,决不可忽视。百科全书是情报来源之一,它本身也是情报工作的产物。本文将从下面几个方面概述百科全书和情报工作的关系以及它的作用。",QBLL198003008
缩微资料的貯存与使用,陈树方:|,3,,"&lt;正&gt; 随着科学技术的飞跃发展,文献资料的数量也以空前的速度在增长,印刷品的貯存也就成了令人头痛的问題。由于缩微资料的体积小、重量轻、容量大,因而能減少貯存空间;此外它还具有检索方便、价格低廉、便于传递、有利战备等优点,所以在国外,缩微化在图书、资料、档案、文件等方面得到越来越广泛的应用。一般说来,缩微资料是能夠长期貯存的,但是,在共制作过程中如果某一工序的处理不符要求,或貯存和使用不当,都会严重地影响",QBLL198003010
漫谈科技英语的速学快上(上),陈嵩生:|,5,,"&lt;正&gt; 在全党全国的工作重心转移到社会主义现代化建设上来的今天,有多少人想要更快地掌握外语工具,更多地学习外国的先进技术和经验,博采众长,洋为中用,加快实现现代化的步伐啊!而英语更是科技工作者最重要的外语工具。因为科技方面的英文刊物不下数万种,英语的科技论文和资料则更是浩如烟海,不计其数。如何速学快上科技英语是很多同志共同关心的事。下面谈谈我个人的体会。",QBLL198003011
中国情报学会国防科技情报专业组正式成立,岳乃英:|,1,,"&lt;正&gt; 一九八○年二月八日在国防科委情报所召开了国防科技情报专业组成立大会,会议由中国情报学会常务理事、国防科委情报所所长王富青同志主持,国防科委情报所组织计划处丁汉文同志报告了国防科技情报专业组筹建的经过,並提出该专业组主要任务是交流国防口各部及军兵种情报部门的情报工作经验、开展学术讨论,並对共同需要的检索类刊物及有关课題进行协调和组织协作等。参加该专业组成员单位均系国防口各部情",QBLL198003013
美国五十州及州府名称日、英、汉对照表,阮晖:|,3,,,QBLL198003014
培养干部是科技情报工作的当务之急,张筱周:|,6,,"&lt;正&gt; 华国锋同志在去年四月中央工作会议上强调指出:“缺乏现代科学技术知识,缺乏组织社会化大生产的能力,管理水平和技术水平不高,这是我们实现四个现代化的严重障碍。全党同志,特别是领导同志和经济战线上的同志要努力学习技术、学业务,逐步地使自己成为内行。在三年内,我们要通过各种形式,把企业一级以上的领导干部普遍进行轮训,並且把职工的文化学习和技术培训工作切切实实地开",QBLL198004000
试谈兵工科技情报工作的理论、方法与实践,国洪志:14471660|,5,,"&lt;正&gt; 作为一个普通的基层情报工作者,日常忙于资料工作,无暇顾及情报理论问题,但如能从理论的高度来探讨和总结我们的工作,便会不断地端正我们情报工作的方向,加强情报工作的科学性,迅速地提高工作效率,及时地对领导部门提出具有战略意义的情报资料。",QBLL198004001
火炸药文献来源的调查分析,钟一鹏:|,6,,"&lt;正&gt; 为了进一步摸清火炸药文献资料的情况,这次对1968—1976年期间的三千七百多篇有关火炸药(内容包括火药、炸药、烟火药、火工品、工业炸药、燃烧和爆轰理论、分析、测试及污染处理等)文献,作出卡片,分类排队,进行了一次综合分析,初步弄清了文献的来源、国别、语种等情况。",QBLL198004003
在有关大专院校——创办“情报专业”的必要性,张家新:14427295|,1,,"&lt;正&gt; 众所周知,兵工情报工作是兵器工业生产、科研、教学工作的重要组成部分。兵工情报工作需要有一定数量、质量的专职队伍。兵工情报工作有它自身的规律和专门的技术,它需要各种受过专门训练的技术干部,如文献管理干部、情报分析研究人员、技术翻译与编辑出版人员、文献复制人员,情报管理干部……",QBLL198004004
BD-Ⅱ型多用途静电复印机,刘振山|丁林虎|辛建成:|,5,,"&lt;正&gt; 前言静电复印是先进的复制方式,它与银盐和重氮等复制方式相比,具有操作简便、复印迅速、成本低廉、复印品清晰可长期保存等优点,並且还可以与胶印配合进行多份复印。在国外,静电复印技术已广泛应用于科学研究、工程技术和国民经济各部门,成为人们搜集、积累和交流科技情报资料,以及提高复",QBLL198004005
两种重要复制方法的比较,陈树方:|,3,,"&lt;正&gt; (一) 近年以来,国内对静电复印机的研制,有了较快的发展,因此静电复印已经成了很多单位的主要复制手段;用这种方法复制的复制品,得到了使用人员的普遍欢迎,以致不少人认为,传统的银盐复制法有被它取代的可能。静电复制品之所以受欢迎,主要是因为它具有以下主要优点: 第一是快。我国目前产量较大的几种静电",QBLL198004007
漫谈科技英语的速学快上(下),陈嵩生:|,4,,"&lt;正&gt; 在排除险阻,力过三关之后,就要不失时机地转到专业英语的译、读、听、说的实践中去,在实践中求巩固、求提高,也就是思想解放,苦战硬上。思想解放,就是说要打消那种万事俱备才能起步的想法。可能条件还不是那么完备,但是不要再无限制地“完备”下去了,借助着科技工作者和战斗在生产第一线的同志们所特有",QBLL198004008
美国陆军《工程设计指南》简介,张玉杰:|,6,,"自本刊第二期发表了吴志革同志题为“情报工作要更好地为科研现代化兵器装备服务”一文后,不少读者对文中提到的“……美国陆军器材发展与准备司命部编写了大量的工程设计指南”,比较集中地反映了不再是“划加打”的武器设计方法感到兴趣,并向本编辑部询问了美国陆军《工程设计指南》的出版、国内入藏等情况,本刊特邀请二一○所张玉杰同志撰文谈谈该指南的编制特点及二一○所入藏情况。",QBLL198004009
美国军用标准及其检索,刘传佑:|,3,,"&lt;正&gt; 美国对标准化工作十分重视,早在1901年就建立了美国国家标准局(NBS)。但是大量地从事全国性的标准化组织管理工作的中心机构是美国国家标准学会(ANSI),该学会由100多个全国性专业协(学)会和商业协会组成,有2000多家公司会员、是一个非官方的学会组织。美国在发展编制民用标准的同时,还专门",QBLL198004010
国际标准化组织文献工作技术委员会ISO/TC46简介,岳乃英:|,1,,"&lt;正&gt; 国际标准化组织(ISO)是标准化的国际机构,它的宗旨是促进世界上标准的编制,其工作着眼于推进产品与服务的国际交换,发展知识、科技与经济活动领域中的相互合作。 ISO的技术工作由技术委员会(TC)完成,技术委员会下设分委员会(SC)与工作组(WG)。有关情报、文献工作的国际标准由ISO中的第46技术委员会(ISO/TC46)制定。ISO/TC46是1947年ISO成立时的第一批技术委员会之一,到目前为止,ISO/T46共颁布了情报、文献工作国际标准40个。",QBLL198004016
日本U—Bix V型静电复印机,陈:|,1,,"&lt;正&gt; U—Bix Ⅴ型静电复印机为日本小西六照相工业公司生产的干式普通纸静电复印机,性能比较稳定,操作简易方便,可保证复印100万张,曾被日本通产省评为1978年优质商品。此机采用新型硒鼓,其感光度较一般硒鼓高五倍。预热时间为2分钟,复印速度为每分钟15张。复印比例为1:1,复印幅面最大为A<sub>3</sub>（297×420毫米）,最小为B<sub>6</sub>（128×182毫米）。墨粉浓度可自动控制,采用磁刷显影,热辊定影。",QBLL198004018
中国兵工学会情报学会第一届学术交流会开幕词(摘要),刘毅夫:|,1,,"&lt;正&gt; 同志们:中国兵工学会情报学会第一届学术交流会是中国兵工学会情报学会一九七八年十一月创立以来的首次学术会议。大家会聚一堂,交流近年来在兵工科技情报理论、方法研究方面的成果以及工作经验和体会,这是兵工情报界继南京会议后的又一次全国性的盛会。南京会议推动了兵工情报工作的发展。当前,我们兵工情报工作的形势是好的。",QBLL198101001
中国兵工学会情报学会委员会主任、二一○所副所长刘毅夫同志总结讲话(摘要),刘毅夫:16369578|,6,,"&lt;正&gt; 同志们:中国兵工学会情报学会第一届学术交流会,在五机部领导和中国兵工学会领导的亲切关怀下,在国防科委资料研究所以及兄弟部情报所、中国图书馆学会、北京情报学会的热情支持下和二○一所领导和同志们的大力支援下,经过与会全体同志们的共同努力,完成了预定的学术交流活动,通过民主选举产生了正式领导机构,学会委员会讨论了明年的工作计",QBLL198101006
试论常规兵器的情报研究工作,包昌火|吴燮康|陶辅文|华宏海:|,8,,"本文阐述了情报研究工作是科学技术工作和科学技术情报工作发展到一定阶段的必然产物,是一种情报服务的主要形式之一。情报研究工作是科学技术工作的组成部分,是对科技文献的调查研究工作,即在详细占有资料的基础上,对国内外情况进行分析和综合。它主要起传播知识、开阔眼界、提供情况、启发思路的作用。二十年来,常规兵器情报研究工作对于常规兵器工业的发展,作出了一定的贡献。在新的发展形势下,作为兵器工业的情报研究所,应当把国外常规兵器的现状如何,今后如何发展作为关注的主题,着重搞好整个兵器工业的现状和发展与兵器工业各主要专业的现状和发展这两级国外情况的调查研究工作。情报研究的基本任务应是不断和逐步掌握国外常规兵器的发展水平及其趋势,揭示兵器工业发展的指导思想、技术政策和技术途径,研究支配和影响常规兵器发展的若干重大理论和技术关键问题,摸清一些先进产品、工艺、材料、分析测试手段以及科研、生产管理体制和方法的基本情况,以便为领导机关和科技人员提供综合性、方向性、决策性和预测性情报,为常规兵器的科学技术决策服务。为了搞好情报研究工作,应当建立一支组织合理的情报研究队伍;重视搞好扫描积累工作;必须了解国内的需要,密切与服务对象的联系;必须建立情报研究成果的评定方法;重视情报研究人员的培养。",QBLL198101007
略论科技文献服务,李祜新:|,8,,"本文略论科技文献服务的问题。所谓科技文献服务是根据科技人员的需要提供有参考价值的科技文献的服务工作。文献工作是科技情报工作的基础。文献服务是科技情报服务工作中最直接和最大量的一项工作。为了做好科技情报工作和充分发挥科技情报文献的作用,首先要做好文献服务工作。在全党工作着重点已经转到四个现代化建设上来,科技工作迫切需要情报支援的情况下,文献服务不能满足需要的问题越来越突出。共主要表现是:国外文献收藏中心布局极不合理,缺乏权威性国内科技文献收藏中心,科技文献检索工具的编制工作十分落后,文献复制供应工作不能满足需要等。科技情报工作是科技工作的一个重要部分。文献工作是科技情报工作的一项基础性工作。科技情报文献服务工作的改进是关系到四化进程的大问题。当前急需解决的问题是:建立合理的科技情报文献布局;加强科技文献检索工具编制工作的组织领导,尽快形成我国自己的科技文献检索刊物体系;加强文献复制设备、材料的研制和供应工作;提高科技文献工作人员的素质;树立良好的文献服务作风。兵工科技情报文献服务工作是全国科技情报工作中的一个组成部分。为加速我国兵器工业现代化的步子,兵工科技情报文献服务工作必须大大加强。当前急需解决,而且也有可能解决的问题有:建立兵工文献入藏和检索中心,实现兵工文献的著录格式和标引方法的统一和标准化,加强文献报导、借阅、复制和其它各项文献服务工作。",QBLL198101008
对实行TQC制度下如何开展技术情报调研工作的探讨,敦家麟:|,6,,"工业产品质量的好坏,对国计民生关系重大,为此有全面质量管理理论(简称 TQC)提出。情报工作对 TQC 的保证实行,有密切关系,为此,作者论述了(1)在 TQC 体系中技术情报调研工作的重要性;(2)介绍 TQC 体系中与技术调研工作有关的几个概念,重点介绍了戴明环的概念;(3)重点论述了在企业中实行 TQC 制度下技术情报工作的特点,其中提到1)实行 TQC 制度使纯技术情报调研工作与市场经济情报调研发展交义;2)在 TQC 下技术情报调研工作在争夺技术领先地位方面的作用;3)情报工作推动戴明环不断转,从而使产品质量提高到新的高度;4)关于制造过程和辅助过程中的情报调研工作问题;5)实行 TQC 制度要求做好出厂产品使用效能的情报反馈工作。",QBLL198101009
开展动态情报分析和研究的一些体会,刘慈勤|林英|陆宁:|,6,,"作者认为,动态情报,从兵工情报部门米讲,就是根据兵种首长和科研领导机关的指示和要求所提供的,并对定下决心,制订规划,改进装备能起“尖兵”和“参谋”作用的一种新的知识。动态情报应具有的三个明显的特点是针对性(方向问题)、及时性(速度问题)和准确性(实效问题)。本文着重介绍开展动态情报分析和研究的五点体会,即五个“必须”:一、必须紧密结合本兵种的科研任务和使用对象,有针对性地开展动态情报的分析和研究;二、必须以尊重客观的态度,以实事求是的精神,不带框框,不带倾向地开展动态情报的分析和研究;三、必须以辩证观点、历史地、全面地、发展地分析和研究动态情报,切忌孤立地、片而地、静止地、人云亦云地开展动态情报的分析和研究;四、必须以战略眼光进行扫描侦察,抓住线索跟踪追击,从长期积累着眼,从点滴搜集着手,开展动态情报的分析和研究;五、必须以对情报的高度敏感性,博览各种资料,从字里行间及各种图表中识别出有价值的动态情报。开展动态情报的分析和研究是件复杂细致而又极为重要的工作,因此,必须认真作好。",QBLL198101010
试谈科技情报调研工作,于世真:|,6,,"本文对科技情报调研工作的意义,如何开展调研工作,怎样评价调研成果等问题进行了讨论。文章认为,情报调研工作是整个科技调研工作的一个重要组成部分,是科研工作的第一步,是搞好科研管理的前提,是制定科研计划和决策的主要依据。情报调研工作既能给领导和上级机关提供意志、决策、规划和行动的依据,又能给工程技术人员提供研究新课题的知识和智慧。参加情报调研工作的人员必须具备一定的外语水平、专业知识、检索知识以及综合、分析和鉴别能力等。否则,就不能胜任调研工作。文章谈到,一项科技情报调研课题的完成,通常需要进行选题、检索、阅读(或翻译)、分析、编写准备、拟定初稿、征求意见、修改定稿等。调研成果主要有两种形式,一是评述,二是综述。此外还可用手册、年鉴等形式。科技情报调研成果的评价是一个比较复杂的问题。就我国的现实情况来讲,对情报调研成果的评价,只能以质量,即可靠性和新颕性为主要标准。至于使用价值,尽管在理论上可以承认它,但在实际中只能作为参考。文章提到,有些科研单位对情报工作不够重视,尤其对情报研究成果不能给以适当的评价,这种错误倾向应予纠正。否则会挫伤情报人员的极积性。",QBLL198101011
忆傅江,李祜新:|,3,,"&lt;正&gt; 付江同志逝世的噩耗传来,使每一个熟悉他的人,心情久久不能平静。自春节后医生诊断他患食道癌以来,每个同志心上都像压了一块磐石一样沉重。住院之后,前去探望病情和慰问的人,络绎不绝,医生为了",QBLL198102000
悼念我国兵工战线上的优秀战士、兵工情报界的先驱——傅江同志,潘彪:|,4,,"&lt;正&gt; 付江同志是一位受人尊敬的老党员、老干部,是我国兵工战线上卓有贡献的优秀战士,是兵工新技术宣传推广工作和兵工科技情报工作的主要创建人,在创建和发展我国兵器工业、发展和建设兵工科学技术工作、创建和发展兵工科技情报工作上贡献了自己的全部精力,建立了显著功迹。不幸因身患癌症与世长辞了。他的逝世是我国科技战线和兵工战线上的损失,也是我们兵工",QBLL198102001
关于情报调研工作模式的探讨,王正和:|,6,,"本文主要是探讨科技情报调研工作的规律。文章通过情报调研过程同高炮射击控制过程的对此,说明情报调研工作必须按照闭环模式工作方法,才能不断地提高调研质量。这个工作模式就是情报调研的普遍过程。它由五个环节组成。按其一次调研的程序排列为:选题及准备→调查→总结→应用与评定→成果积累(同一选题的第二次调研开始)。文章用较大的篇幅分析了各个环节的工作内容和方法。最后在几点有关工作改进的建议中提出:(1)调研成果的评审和管理问题是当前调研工作中的最薄弱的环节,应当大力加强;(2)进一步认识资料积累工作和情报调研工作的辩证关系,开展群众性的定期定题的情报调研工作;(3)在全国范围内,根据科技发展和当前重点任务的需要,对各部门;各级情报机构的重大调研选题,进行统筹安排和分工协作,要作选题通报工作,以避免重复性劳动。",QBLL198102002
情报服务工作及其评价问题,曾茂林:|,7,,"本文是一篇翻译稿,系日本科技情报中心情报研究会 E 分会的活动成果之一。文章主要介绍情报服务工作及其评价问题。文章提到,设迢技术情报机构的目的,主要是为了减轻技术研究和设计人员查找文献资料的负担,促进研究,实验工作和设计技术工作,提高企业技术管理的现代化水平。评价情报服务工作,是判断情报活动的有效性、有益性的途径之一。评价情报质量,主要是看所提供的情报是否满足了获取情报的研究人员和设计人员的需要,满足的程度多大,对研究设计的工作效率有多大贡献,以及对直接研究和直接设计的影响等。此外,情报的时间性、数量、质量、以及有效性等问题都可以说是衡量情报服务质量的因素。",QBLL198102003
"大力加强军工经济情报研究,为实现兵器工业现代化服务(上)",潘孝先:|,5,,"本文叙述军工经济情报研究的内容、意义和方法。军工经济是研究军事工业经济的专业,它既属于工业经济的范畴,又属于军事经济的范畴,是工业经济和军事经济相互交叉的边缘专业。军工经济情报研究的主要任务是了解和掌握国外军事科学技术和军事工业发展的概貌及其与整个国民经济发展的关系。主要内容包括方向道路、方针政策、长远规划、科技政策、体制机构、组织管理、科学管理、军民结合、战时动员等一系列重大问题。开展军工经济情报研究的主要意义在于:(1)分析研究国外战略思想的变化对发展常规武器的影响,提供动向性情报,使领导机关了解国外发展常规武器科研与生产的指导思想及概貌,作为考虑全局问题的参考。(2)分析研究国外发展常规武器的方针政策,提供政策性情报,供领导机关制订方针政策的参考。(3)分析研究国外军事经济的构成及其相互关系,提供决策性情报,供上级领导机关制订规划的参考。(4)分析研究国外科技管理与科学技术发展的关系,提供方向性情报,为实现兵器工业现代化服务。笔者还根据自己从事军工经济情报研究的体会,叙述了军工经济情报研究的基本方法。",QBLL198102004
科技情报服务方式漫笔,李毅:06386913|,5,,"&lt;正&gt; 开展科技情报工作的目的,是为了准确迅速地把情报资料传递出去为需要者服务。情报资料的搜集、整理、贮存以及检索等工作固然重要,但是、如果不通过传递以提供利用,就无从发挥情报的作用。因此,传递是科技情报工作中的一个重要环节。传递是情报服务的必要手段,它的方式根据各类情报机构任务的不同而有所不同,比",QBLL198102005
国外科技情报工作见闻,华宏海:|,4,,"&lt;正&gt; 每当人们来到一个陌生的地方,总是对自己不熟悉的东西最成兴趣。中国人到了外国往往首先对异国的生活、情调怀有新鲜成,但是最为引人关注的却往往是外国同行们的工作情况。作为一个多年从事科技情报研究的工作者,本能地对外国的科技情报工",QBLL198102006
美国图书馆和情报工作白宫会议,周立云:|,4,,"&lt;正&gt; 一九七九年十一月十五日至十九日美国在华盛顿召开了图书馆和情报工作白宫会议。参加会议的各界代表共九百多人。当时在任的美国总统卡特出席了十六日的大会,并做了题为“照亮道路……”的讲话。早在一九○八年由当时的美国总统罗斯福主持召开了第一次白宫会议,在以后的七十多",QBLL198102007
一种新型的系列参考工具书评介詹氏国际防卫年鉴,晴霁|伏之:|,4,,"&lt;正&gt; 《詹氏国际防卫年鉴》是包括航空、舰船、地面武器,作战支援装备、军事通讯以及武器系统等方面内容的一整套较完全、系统的防卫技术年鉴系列。这部国际防卫年鉴历史悠久。从弗莱德·特·詹氏1898年第一次出版《世界战舰》以来,已有82年历史。此后1911年又出版了《世界飞机年鉴》。达两本年鉴虽作为航空和舰船的参",QBLL198102008
美国陆军部主要科研机构及其出版物(中),贝静芬:|,12,,"&lt;正&gt; 三、几家兵工厂、研究所、试验场及其出版物(一)、美陆军华特弗里特兵工厂及其出版物基本情况华特弗里特兵工厂(Watervliet Arsenal)位于纽约州华特弗里特,建于1813年。在1812年战争中将它作为一个弹药库来使用,后建成兵工厂,生产的产品从弹药箱起到炮架止",QBLL198102009
全国科技情报调研学术讨论会在杭州举行,高兴民:|,1,,"&lt;正&gt; 全国科技情报调研学术讨论会于1980年12月15日至19日在杭州举行。达次会议是由中国科技情报学会和中国图书馆学会联合召开的全国第一次科技情报调研学术讨论会。中国科技情报学会秘书长李新同志,中国图书馆学会副秘书长赵继生同志,特邀代表、社会科学院情报所副所长孙方同志和来自全国各地83个单位的代表109人欢聚一堂,交流经验,讨论科技情报调研工作共同关心的问题。会议",QBLL198102012
加强情报理论方法研究  掌握情报科学规律  促进情报工作发展,周书:|,3,,"&lt;正&gt; 随着科学技术事业的飞速发展,自科技情报工作脱离传统的图书馆工作自成系统为社会服务以来,研究情报和情报工作发生、发展规律的情报学便以一门新兴学科应运而生。当今,世界上一些科学技术发达的国家都十分重视开展科技情报工作,同时也都十分重视情报学的研究。早在五十年代,苏联在组建科技情报部门之初,就创办了专门的情报学刊物,出版了专门出版物,登载情报学家的有关著作。美国现拥有近百所高等院校培养情报人才并进行情报学的研究。",QBLL198103000
试谈科技情报工作如何贯彻调整方针,林守一:|,4,,"&lt;正&gt; 党中央已经制定了国民经济的调整方针,达是一个英明的战略决策。方针定下来了,重要的问题是各行各业如何贯彻好。科技情报部门怎么办?必须做出明确的回答并付之以行动。我个人看法。总的来讲,科技情报工作是如何为国民经济调整服务好的问题,以自身的工作调整来适应国民经济的调整,最大限度地满足国民经济调整与经济建设的需要。",QBLL198103001
"大力加强军工经济情报研究,为实现兵器工业现代化服务(下)",潘孝先:|,5,,"&lt;正&gt; 三、军工经济情报研究的基本方法和特点从情报研究方法上讲,军工经济情报研究的方法与产品情报研究及工艺情报研究的方法有相同之处,但由于它不是纯技术性的情报,所以又有若干不同之处。达里着重谈不同点,为系统起见,对相同点也作简要介绍。",QBLL198103002
试论工厂情报工作体制的改革,罗书林:16418226|,4,,"主要讨论了工厂情报工作长期停滞的原因和改革方向。作者认为科技工作体制影响情报工作的发展,情报工作落后反映科技工作落后,解决情报工作的问题要从改革科技工作的体制入手。同时讨论了工厂情报工作的地位、作用、内容和任务问题,并提出了一些改革设想。特别讲到了机构设置、人员编制、专业分工和企业化管理等问题。",QBLL198103003
情报调研工作经验漫谈,钟一鹏:|,4,,"该文是作者多年从事情报工作的经验,共谈了五个方面问题: 1.文献资料的积累。这里讲的不是图书馆、资料室的文献收集和积累,而是讲的情报研究人员如何做好卡片式的文献线索累积,文献的积累可按时间顺序、按不同的检索来源或通过有关书刊的扫描、系统地、逐步地建立起来。有时也通过某一专题研究,把搜集到的文献纳入总的积累系统中去。做文献卡片时,对各类文献要拟定一个适当的著录格式,把必要的项目记下来。 2.怎样选定与本专业有关的检索工具。主要谈的是与火炸药有关的检索工具的选定。 3.确定本专业的核心期刊。 4.美国专利类号分析。该节谈到在火炸药专业中,美国专利在全部专利文献中占多数,约在50％以上。因而弄清楚与本专业有关的专利分类号是一项有共性的情报业务研究工作。 5.国外专业会议文献的分析。本节介绍了我国参加国际火炸药会议的情况以及“炸药和烟火药1～10次会议的讨论主题和会议录。",QBLL198103004
