基于信息生态理论的县域电商共生利益关系研究,"肖丽平1,2:39272456|娄策群1,2:07628119|雷兵3:11129601",8,县域电商; 信息生态系统; 共生; 利益主体; 利益关系;,"[目的/意义]针对目前县域电商发展过程中存在的""小县域、大生态""现象,探讨县域电商共生的一些问题,为构建平衡健康的县域电商生态系统提供理论依据,拓宽信息生态理论的应用范围。[方法/过程]以信息生态理论为基础,从共生的角度探讨县域电商共生利益的形成条件和共生利益主体、特征等,并在此基础上对县域电商发展过程共生利益主体之间的相互关系、稳定性与持久性进行研究。[结果/结论 ]县域电商共生利益关系包括偏利共生、偏害共生、互利共生、互害共生4种利益关系。在这些关系中,互利共生中的对称性互利共生是一种最持久和稳定的关系类型,也是县域电商从业者应该追求的一个目标。 ",TSWK202001002
信息行为框架下的大学生移动阅读行为研究:以超星移动阅读APP为例,"赵文军1,2:43561590|孙金玉1,2:45073271",14,移动阅读; 信息行为; 大学生;,"[目的/意义]以超星移动阅读APP作为研究平台,从信息行为的视角探索高校大学生移动阅读的行为规律,为移动阅读服务提供商提高服务质量提供参考和建议。[方法/过程]以高校本科生为研究对象,采取问卷调查和深度访谈的方法获取研究数据,运用Excel、SPSS等统计工具对调查数据进行统计分析。[结果/结论 ]当前,高校图书馆提供的移动阅读服务存在使用率偏低、资源内容难以满足用户需求、交互体验有待提升等问题,基于调查分析结论,提出有针对性改进移动阅读服务质量的策略。 ",TSWK202001003
高校科研项目周期中数据质量控制模式探究,唐晶1:45073278|屈文建2:10694182,12,数据质量; 科研项目周期; 科研环境; 质量差距模型; 企业架构模型;,"[目的/意义]旨在为高校科研项目周期中数据质量控制提供一种有效控制途径与方法。[方法/过程]围绕科研项目周期和数据质量控制周期构建数据质量控制架构体系,并在此体系之下从认知、管理、流程3个视角分别实施数据质量控制,引入质量差距模型、企业架构模型和流程分析等控制方法,剖析高校科研项目周期中科研数据质量控制机理。[结果/结论 ]构建了适用于科研项目周期中高校科研数据质量控制架构体系及其数据质量控制模式,为高校科研数据质量控制提供理论支撑。 ",TSWK202001004
日常生活场景中的个人智能连接服务研究,郭露:44003747|范炜:09785913,11,日常生活场景; 连接; IF-THEN; 智能服务;,"[目的/意义]日常生活场景中丰富多样的APP和智能硬件为个人带来了新的连接体验,以自动化、主动化和个性化为特征的个人智能连接服务分析,有助于信息服务的新场景融入与手段丰富化。[方法/过程]首先,归纳日常生活场景的主要类型,剖析场景内涵与要素、场景要素之间的连接及数据的连通;其次,在场景要素连接的基础上,讨论场景之间的切换;再次,提出以""IF-THEN""逻辑构筑个人智能连接,以""触发器-动作""编程作为服务实现手段,分析典型的服务应用。[结果/结论 ]提出一种基于""IF-THEN""逻辑的""触发器-动作""编程式个人智能连接服务设计方法,为日常生活场景中的个性化信息服务设计提供参考。 ",TSWK202001005
社会学习与知识共享视角下在线实践社区研究综述,张薇薇:11387057|蒋雪:37623004,12,专业虚拟社区; 用户知识行为; 知识共享; 社会学习;,"[目的/意义]在线实践社区(OCoP)是促进社会学习与知识共享的有效工具,对其相关研究进展进行回顾和评述,可为知识管理的理论与实践提供参考和借鉴。[方法/过程]首先从概念辨析角度剖析OCoP的内涵、要素及其特征,然后从理论基础、社区管理、用户知识行为和用户持续参与4个方面对相关研究进展进行系统详实的论述,最后对现有研究进展进行综合评述,总结现有研究的不足并提出未来研究方向。[结果/结论 ] OCoP学习环境的技术设计对其发展至关重要;近期研究关注知识搜寻与知识重用等需求侧行为,以及将供给与需求结合的双向行为,同时知识贡献研究更加关注实践活动、社群互动以及人造物设计的影响和作用;持续使用是持续知识共享的前提,后者包含持续贡献、搜寻与重用等,这些持续行为意愿之间的关系有待深入探寻;此外,社会学习与知识管理相结合的研究视角是提升OCoP知识共享效果的有效途径。 ",TSWK202001006
基于多源异构数据挖掘的“红色记忆”知识图谱构建,郭嘉欣:38109832,10,红色文化资源; 知识图谱构建; 知识建模;,"[目的/意义]中华民族与中国共产党人对真理追求的过程形成红色文化资源,对其进行知识组织和挖掘构建""红色记忆"",不仅能够提升民族自信与凝聚力,更是坚定文化自信的重要途径。针对红色文化资源所存在的分布广、来源多、类型杂、内容有限、组织程度低等问题,构建基于多源异构数据挖掘的""红色记忆""知识图谱,以充分利用红色文化资源。[方法/过程]首先通过设计概念、关系及属性构建红色文化资源本体库,完成""红色记忆""的知识建模工作;其次通过多渠道采集红色文化资源,具体分析红色文化资源的构成和特点,针对这些多源异构数据进行实体、属性、关系识别采取;最后通过图数据库存储构建""红色记忆""知识图谱。[结果/结论 ]通过构建""红色记忆""知识图谱,能够对多源异构的红色文化资源数据进行深层关系挖掘,提升红色文化资源的组织水平,为实现红色文化智能化服务奠定基础。 ",TSWK202001007
《知识管理论坛》征稿启事,,1, ,"<正>《知识管理论坛》(以下简称《论坛》)是由中国科学院主管、中国科学院文献情报中心主办、《图书情报工作》杂志社出版的纯网络、开放获取的学术期刊(ISSN 2095-5472,CN11-6036/C),也是知识管理领域唯一的专业学术期刊。《论坛》关注于一切与知识相关的研究成果与实践案例,其中包括:互联网与知识创新大数据与知识计算数据监护与知识组织实践社区与知识运营内容管理与知识共享数据关联与知识图谱开放创新与知识创造 ",TSWK202001008
卷首语,李玉海:07641423,1, ,"<正>太平世界,环球同此凉热。就在知识管理跟其他学科一样——热火朝天地探索,脚踏实地地应用,稳健创新地发展之际,2020年一场突如其来的全球公共卫生突发事件给世界经济带来巨大冲击,对人类社会发展进步产生深远影响。我们看到,疫情期间,一些组织机构花大量时间和精力建立起来的组织架构和管理体系运转失灵,对社会治理和经济发展产生负面作用。同时,一些部门却表现出强劲的活力,一如既往地令行禁止,使命必达。林林总总的现象和问题摆在我们面前。作为从事知识管理研究的广大科研工作者,我们对致力于所研究领域的方向、内涵和意义认识更清晰、深刻和深远,面临的任务更艰巨、责任更重大。我们必须深思并行动。 ",TSWK202001001
教师整合技术的学科教学知识(TPACK)模型研究,战锐:28153210,8,整合技术的学科教学知识; TPACK; 教师知识模型;,"[目的 /意义]TPACK框架没有对知识的层次、知识的生成、转化过程等进行描述,本文构建TCP教师知识系统模型将更加全面地描述教师TPACK结构。[方法 /过程]在TPACK框架的基础上增加知识域、知识层次和知识关联度3个维度,构建立体的TCP教师知识系统模型,借鉴系统科学和知识学的原理进行思维演绎和推导,并用立体几何的形式分析系统中变量的关系。[结果 /结论 ]分析得出TPACK受TK、PK、CK的知识域、知识层次和知识关联度的影响而变化,知识域、知识层次和知识关联度的提高对整合TPACK起到促进作用,并提出4条促进教师TPACK整合的途径。 ",TSWK201904001
开放式创新社区对企业创新绩效的影响,吴冰:08965434|卢彦君:42810187,13,开放式创新社区; 企业创新绩效; 知识管理; 社区机制;,"[目的 /意义]力图构建基于开放式创新相关理论的模型框架,用于评价开放式创新平台对企业创新绩效的影响,为开放式平台社区的建设者和使用者提供发展建议。[方法 /过程]基于开放式创新理论和知识管理理论,建立开放式创新社区对企业创新绩效影响模型,提出研究假设;使用Python编程抓取小米开放式创新社区相关数据进行实证研究,验证研究假设。[结果 /结论 ]研究结果表明:①社区组织机制显著正向影响社区社会网络结构;②社区技术机制显著正向影响社区社会网络结构;③社区社会网络结构显著正向影响企业知识获取;④社区社会网络结构显著正向影响企业知识转化;⑤社区社会网络显著正向影响社区创新源活跃度;⑥社区创新源活跃度显著正向影响社区创新源规模;⑦社区创新源规模显著正向影响企业知识转化;⑧企业知识转化显著正向影响企业创新绩效;⑨社区创新源活跃度显著正向影响企业创新绩效。 ",TSWK201904002
基于科研过程的科学数据安全行为研究,杨燕1:10596901|阮建海2:11026897,14,科学数据安全行为; 科学数据; 信息安全行为; 科学数据管理;,"[目的 /意义]通过界定科学数据安全行为的概念,分析科研活动不同阶段应如何保证科学数据安全,对规范科研人员的科学数据安全行为、促进科学数据安全管理、制定科学数据安全政策、完善科学数据安全管理体系具有重要意义。[方法 /过程]采用网络调研法,整合信息安全行为和科学数据安全管理的定义,提出科学数据安全行为的概念。在此基础上,从理论出发,结合科学数据管理与共享的实践经验,系统阐述如何通过个人行为保障科学数据安全。[结果 /结论 ]现阶段科学数据安全管理主要针对科学数据管理平台,从行为学视角探讨科学数据安全的研究尚处于起步阶段。本文基于科研过程,从两方面对如何规范科研人员的行为以提升科学数据安全进行分析:其一,对存在科学数据安全风险的阶段,结合科学数据管理的政策对此提出针对性的改进策略;其二,对不存在明显安全风险的阶段,根据国内外科学数据管理的实践经验,提出建议。 ",TSWK201904003
基于藏书印记信息的特藏信息挖掘初探:以复旦大学图书馆为例,李彦霖:45671052,14,特藏建设; 回溯; 鉴藏章; 馆藏章; 数据分析;,"[目的 /意义]借鉴书画、古籍的做法,利用中国特有的鉴藏章文化追溯中文特藏单册流传的历史信息,重建特藏馆藏流传历史。[方法 /过程]除介绍复旦大学图书馆现行单册鉴藏章、馆藏书籍签章信息的收集、分析和利用的案例外,针对解决无档案记载可寻的印章进行数据挖掘尝试。[结果/结论 ]经小样本收集数据分析实验,论证该方法的可行性,明确所需元数据字段,制定大规模回溯需要使用的编目细则初步方案。 ",TSWK201904004
社会媒体情境下跨区域突发事件应急决策支持体系研究,陆文婷:36008082,10,社会媒体; 突发事件; 应急决策支持; 多源信息融合;,"[目的 /意义]社交网络、微博等社会媒体的出现和快速发展给突发事件应急管理带来了全新的机遇与挑战。社会媒体情境下跨区域突发事件应急决策支持体系的构建与研究,不仅能够丰富和发展突发事件应急管理理论,而且能为跨区域突发事件应急决策提供科学依据和实践指导。[方法 /过程]针对跨区域突发事件应急决策所面临的数据多源而信息挖掘利用不充分的问题,结合社会媒体数据的特点,从多源信息融合的视角充分考虑多种信息源之间的相关性及其之间可能存在的交互关系,并基于此构建一套跨区域突发事件应急决策支持体系,探讨建立健全该体系所面临的五大关键问题,提出简要的应对措施。[结果 /结论 ]将动态的Web社会媒体信息引入突发事件应急决策,并将其与已有应急信息进行快速、有效的融合并加以综合利用,有助于提高突发事件应急决策的准确性和时效性,使其在突发事件决策分析和应急管理方面发挥积极作用。 ",TSWK201904005
基于企业微信的移动知识库实践研究——以中国信息通信研究院为例,崔超:39672801,11,移动知识库; 企业微信; 建设模式; 中国信通院;,"[目的 /意义]移动互联网时代,人们期望通过移动终端获取知识服务,移动知识平台是重要的载体和渠道。企业微信作为企业内部沟通办公工具,逐步融入微信生态圈,为更多单位和组织所应用。[方法 /过程]以中国信通院移动知识库建设为例,分析应用需求,提出""企业微信+Web APP""相结合的建设模式,详细介绍系统设计与主要功能的实现过程,并分析系统成效,总结相关经验。[结果 /结论 ]从个体的实践出发,探索采用""企业微信+Web APP""模式建设移动知识库,该模式发布快、操作简单、效率高、成本低,具有普适性和可复制性,对其他知识服务机构具有一定的借鉴意义。 ",TSWK201904006
基于情感模型的评论情绪挖掘与分析——以豆瓣书评为例,聂卉:10071295|刘梦圆:39691549,12,用户生成内容; 情绪感知; 评论挖掘; 信息可视化;,"[目的/意义]旨在探索从非结构化用户生成内容中提取及可视化用户情绪的方法,从感知层面深入分析用户生成的内容,对其应用前景进行探讨与展望。[方法/过程]以豆瓣网站书籍评论为分析对象,借助中文领域的情绪词典与LDA隐主题建模方法实现细粒度情感要素提炼,并采用可视化技术对评论内容中反映的情绪要素进行分析。[结果/结论 ]研究发现,主题分析法和词典法均能有效提炼评论内容中的用户情感要素,但存有差异,情感主题建模能够提供更细腻的用户情绪以及感知信息。通过应用场景的微调,本研究所涉及方法可应用于体验型产品推荐等多种形式的评论感知效用挖掘任务。 ",TSWK201806001
一种结合字面与上下文相似性的招聘网页技能词语规范化方法,孙瑜1:40602700|姜金德2:37218201,10,招聘网页; 技能; 词语规范化;,"[目的/意义]针对招聘网页文本存在许多英文技能词语拼写错误的问题,提出一种招聘网页技能词语规范化方法。[方法/过程]结合字面相似性和上下文相似性,度量技能词语的相似度,形成相似技能词语网络,从而对招聘网页文本中的技能词语进行规范化。[结果/结论 ]从国内主流招聘网站前程无忧获取一周计算机类岗位求职信息,使用提出的方法进行招聘网页英文技能词语规范化。实验结果表明,提出的方法能够自动、准确、快速地规范招聘网页文本中的技能词语。 ",TSWK201806002
基于社会网络分析的虚拟学术社区知识共享研究,祁凯:26709015|张子墨:36547225,10,虚拟学术社区; 社会网络分析; 知识共享;,"[目的/意义]虚拟学术社区的兴起为科研工作者们进行合作交流、参与同行评议、分享自己研究成果提供了新渠道。面对Science 2.0环境下海量学术信息的分散性、碎片性和时效性,如何推动科研工作者利用虚拟学术社区进行快速、高效的知识共享成为大数据时代的重要课题。[方法/过程]以科学网为例,运用社会网络分析法挖掘虚拟学术社区中的意见领袖,通过计算中心度和影响力系数等指标,指出意见领袖在知识共享中起到的重要作用,据此设计虚拟学术社区成员关系模型,并进一步分析影响知识共享的主要因素。[结果/结论 ]构建了虚拟学术社区知识共享路径,实现了线上和线下协同发展,提高了知识的耦合性和重用性,进而推动科研创新。 ",TSWK201806003
动态视角下人际信任对隐性知识共享意愿的影响研究——基于认知幸福感的中介效应,张春阳1:29353343|梁启华2:08219578,8,人际信任; 认知幸福感; 隐性知识贡献; 隐性知识获取;,"[目的/意义]旨在考察隐性知识共享的动态性,进一步探讨人际信任对知识型员工隐性知识共享意愿的内在机理。[方法/过程]将隐性知识共享细分为知识获取与知识贡献两个维度,并根据幸福人假设,构建一个被认知幸福感中介的非递归模型,利用山东胶东半岛地区的350名知识型员工的调研问卷进行实证分析。[结果/结论 ]隐性知识贡献与知识获取意愿之间相互交融与互为作用;人际信任对认知幸福感产生显著促进作用;认知幸福感部分中介了人际信任对隐性知识贡献及获取意愿的正向影响。 ",TSWK201806004
基于深度学习的商品评论情感分类研究,李文江1:11245982|陈诗琴2:10756561,11,深度学习; 情感分类; Word2vec词向量; Embedding嵌入层; TextCNN;,"[目的/意义]对已有的文本表示、分类算法进行组合,遴选一种复杂度低、训练时间少的组合方式,构建商品评论情感文本分类的优化模型。[方法/过程]以Keras API为应用环境,将Word2vec词向量输入Embedding嵌入层,依据句子词索引序列,通过控制trainable参数实现3种商品评论的文本表示;将不同的文本表示分别与不同分类算法进行匹配,分析分类效果差异,确立较优算法组合。[结果/结论 ]Word2vec词向量输入Embedding嵌入层继续训练的文本表示方法,结合TextCNN算法训练获得的分类模型,在商品评论测试集上分类效果表现较好,准确率和ROC曲线面积AUC值分别为94.02%、0.982 7。应用表明,分类模型能较好实现商品评论的情感分类,有较好的分类泛化能力。 ",TSWK201806005
基于点击率预测的微信公众号广告精准投放研究,王忠义:10840636|毛凤华:39777341,13,广告点击率预测模型; 层次分析法; 社会网络分析; 位置核心度; 广告精准投放;,"[目的/意义]旨在将微信公众号在社会网络中的位置量化,对微信公众号广告的点击率进行预测,为微信公众号广告的精准投放提供新思路,改善广告的投放效果。[方法/过程]研究基于广告点击率预测模型,利用层次分析法构建微信公众号位置综合评价体系并确定权重,进而结合社会网络分析方法计算评价指标的具体数值,对微信公众号的广告点击率进行预测来指导广告投放。[结果/结论 ]公众号在社会网络中的位置影响其广告点击率,进而影响广告投放效果。广告投放应将公众号在社会网络中的位置考虑在内,以预测广告点击率为指导,避免低迷点,对处于不同位置的公众号采取不同的投放策略。 ",TSWK201806006
政府数据开放平台数据创新性开发利用服务研究,莫富传:45697335,10,政府数据; 数据开放; 创新创业; 开发利用; 服务形式;,"[目的/意义]对政府数据开放平台在数据创新性开发利用中的服务功能进行分析,帮助有关部门更好地把握未来规划、建设、管理和服务的重点。[方法/过程]从服务方式和特点两个角度,对国内32家地方级政府数据开放平台的政府开放数据创新性开发与利用服务现状进行调研及分析研究。[结果/结论 ]共有23家平台已经在政府开放数据的创新性开发利用中积极作为,为社会公众开展政府开放数据的创新性开发利用提供包括定向数据、应用开发服务以及工具下载等多样化与全方位的服务。在今后的服务过程中,要制定具有可操作性的政策法规,加快海量政府开放数据的融通用,注重开发利用成果的落地,注重用户的需求分析和参与。 ",TSWK201805001
技术主题演化研究方法综述,"罗文馨1,2:40915036|王园园1,2:39789277",11,技术主题演化; 专利分析; 文本挖掘; 文献综述;,"[目的/意义]技术主题演化分析对于理解技术发展脉络、预测技术未来发展趋势具有重要意义,梳理技术主题演化分析方法有助于了解其研究现状,并为进一步研究奠定基础。[方法/过程]将现有研究中技术主题演化分析方法分为定性、定量和定性与定量相结合的三大类方法,并对每类方法中有代表性的方法进行阐述。[结果/结论 ]在对技术主题演化分析现有方法进行系统梳理的基础上,提出现有研究的不足和对未来研究的展望。 ",TSWK201805002
