基于行为基线的钢铁行业工业控制系统解决方案,马霄:43208458,6,访问控制; 行为监测; 白名单; 行为基线; 钢铁; 工业控制系统; 信息安全;,"围绕钢铁行业工业控制中心信息安全需求,通过部署信息安全设备,对工业控制中心信息安全建设提供解决方案。针对钢铁轧钢产线及炼钢产线控制环境信息安全进行设计,按IEC 62443的层级划分结构,对L1-L3层级信息安全进行设计。还可以基于全厂基础设施信息安全建设,增加全厂信息安全调度平台及厂级工业信息安全态势感知平台及相关服务应用,形成整体信息安全防护框架。 ",DZBZ201909015
工业互联网安全监测与态势感知平台解决方案,,4,工业互联网; 安全监测; 态势感知; 流监测; 主动探测; 蜜罐; 可视化;,"采取主被动结合技术,覆盖""工厂内""和""工厂外""两个场景,对上服务于政府监管,为行业主管部门掌握某个区域的工业互联网的安全状况提供数据支撑;对下服务于工业企业安全运营,为工业企业用户感知自身企业工业风险提供安全服务。充实""上传下达""能力建设,还可为面向国家层面的关键信息基础设施安全防护提供业务数据源和技术支持。 ",DZBZ201909016
关键信息基础设施安全态势感知平台解决方案,吴昊:31039565|张瀚之:43208459|陈葭:43208460|尤扬:41271778,5,关键信息基础设施; 安全治理; 态势感知;,"通过采集互联网及关键信息基础设施系统相关数据,再利用大数据存储、分析技术,对各类安全数据进行关联分析和深入挖掘,及时发现被监管单位网络中的各类威胁事件行为、系统脆弱性,并对安全事件进行通报预警及可视化呈现,有效辅助监管单位开展网络安全业务工作。 ",DZBZ201909017
基于“白名单”技术的电力监控系统安全解决方案,,4,工业控制系统; 白名单; 工业防火墙; 工控监测与审计系统; 工控主机卫士;,"针对当前电厂电力监控系统存在的安全问题及当前严峻的安全形势,阐述了基于""白名单""技术的电力监控系统安全解决方案的技术路线及完全自主的知识产权、化繁为简的安全防护体系等技术优势;结合西南某电站的应用案例,具体介绍了方案的现场安全防护部署,从而说明""白环境""解决方案投资小、简单易用,具有广阔的应用前景。 ",DZBZ201909018
零信任身份安全解决方案,,4,零信任; 身份安全; 动态访问控制; 环境感知; 信任评估;,"零信任身份安全解决方案通过构建以身份为中心、业务安全访问、持续信任评估、动态访问控制四大关键特性,建立""新身份""动态虚拟边界,介绍了方案的动态可信访问控制平台、智能可信身份平台、智能手机令牌三个组成部分及用户无感知持续认证、基于信任评分的风险感知等关键技术,助力企业实现全面身份化、授权动态化、风险度量化、管理自动化的新一代网络安全架构。 ",DZBZ201909019
物联网大数据安全服务云平台解决方案,,4,物联网; 大数据; 安全; 密码服务; 设备管控;,"依托云平台自身软硬件安全一体化的优化能力、全球化的业务能力和与移动终端结合的密码服务能力,打造了开放、可信的一体化物联网大数据安全服务平台,为数据采集、传输、分析、共享提供了全生命周期的安全服务。 ",DZBZ201909020
智慧公安移动终端解决方案,,5,移动安全终端; 警务通; 双系统终端; 移动安全办公; 信息安全;,"针对移动办公中存在的设备冗杂、管理困难、信息易泄露、设备丢失、文档共享等问题,结合公安系统的实际应用场景,将移动安全终端、移动安全终端管控平台、安全边界等创新技术应用于警务移动办公,协助公安打造高效和安全的移动办公环境。 ",DZBZ201909021
基于密码构建有效的数据安全防护体系,,5,数据安全; 密码防护; CASB插件模式;,"从IT到DT时代,企业安全建设正在从以网络为中心转向聚焦以数据为中心。业务应用是数据安全防护的关键抓手,但企业应用系统普遍缺失内建安全能力,而通过改造应用增强安全的方式成本高、风险大,所以国内产业生态特点决定了我们适合采取运行阶段补丁增强安全的方式。创新的CASB插件模式,能够免开发改造应用、敏捷实施数据安全,可结合应用内数据加密与身份识别技术,打造""主体到应用内用户,客体到字段级""的细粒度数据防护。同时,基于锚点解密将密码、访问控制、审计等安全策略一体化,实现防绕过的数据安全密码防护体系。 ",DZBZ201909022
基于国密算法的安全浏览器,王鹏:33687983|郭文杰:43208461,3,国产密码算法; B4B; 国密安全浏览器;,"围绕国产信息化支撑中存在的网络应用安全、浏览器安全保障、安全交互服务等需求,红莲花安全浏览器作为国内首款B4B(Browser For Business)产品,基于符合国产密码算法的自主网络信任体系及相关关键技术,为国产信息化领域提高自主创新水平、提升产业能力、改善网络应用安全环境提供技术支撑。 ",DZBZ201909023
基于公网的专用安全通信系统,,4,即时通信; 信息安全; 咔信;,"通过分析现有网络通信系统存在的安全隐患,从功能设计、关键技术、系统优势等方面介绍北卡安全通信系统咔信,作为一款用户自主可控的安全即时通信系统,在满足即时通信便利性的同时,还具有用户自主可控的私有化部署、加密音视频通话、阅后即焚、防截屏保护、安全文档管控、""图+""信息隐藏等安全通信功能,满足机构级用户的安全通信需求。 ",DZBZ201909024
基于智能Fuzzing技术的工控漏洞挖掘平台,,5,工控漏洞挖掘; 未知漏洞挖掘; 协议健壮性测试; 漏洞根源定位; 智能Fuzzing技术;,"面对日益严峻的网络安全形势以及当前漏洞发现手段的局限性,构建了工控协议Fuzzing测试的通用技术架构,创新提出了基于范式语法、分词、聚类技术的测试用例生成方法,重点解决了用例生成和异常检测等关键技术问题,显著提高了测试效率,有效支撑我国工业控制系统安全审查体系的建立。 ",DZBZ201909025
新一代邮件智能检测和攻击溯源系统,,4,邮件安全; 智能检测; 攻击溯源; 弱口令; 账号被控; APT社工;,"针对APT、0day等更高级、更危险的邮件威胁,基于攻击者视角的新一代电子邮件智能监测和攻击溯源的解决方案,将多元行为分析、意图分析、情报溯源、黑客画像、沙箱检测等智能化威胁感知和监测技术应用于电子邮件安全,有效发现弱口令、账号被控、商业欺诈、APT社工、病毒、木马、蠕虫、URL钓鱼、主机被控等高级威胁并进行溯源分析,解决邮件安全面临的各种问题。 ",DZBZ201909026
数据安全卫士系统Agile DGS,戴林俊:34754699|殷建琳:23750137|倪海燕:32908057|吴奇焕:43208462,5,数据加密; 数据防泄漏; 溯源追踪; 全生命周期安全;,"为积极应对广泛使用电子文档带来的安全和管理挑战,数据安全卫士系统Agile DGS通过数据加密、外发管理、文件备份、溯源水印等保障企业数据安全,并实现企业电子文件全生命期的安全保护和有效管理。 ",DZBZ201909027
基于大数据的工控态势感知监测预警系统,周玉刚:44867345|安成飞:44867546|范渊:44866427,4,工业控制系统; 工控安全; 态势感知; 攻击者画像; 大数据分析;,"通过介绍基于大数据的工控态势感知监测预警系统,提出通过大数据技术分析攻击者画像、安全事件数据处置、安全事件关联、安全态势报表等,实现安全事件的横向、纵向关联的大数据分析,从而达到为企业提供技术支撑,查明安全事件问题根源的目的,避免或减少工业网络被攻击造成的生产破坏和设备损毁。 ",DZBZ201909028
以平行仿真技术为核心的网络靶场平台,,4,靶场; 网络空间安全; 攻防对抗; 推演; 测试及评估;,"围绕国家网络空间安全战略,网络安全靶场平台以平行仿真技术为核心,通过构造与现实网络系统相对应的场景模型,综合利用虚拟化、云计算、大数据、攻防等技术为基础,进行细粒度场景仿真,支持资源以虚实结合的方式进行接入和管理、可弹性灵活扩展、按需分配、快速下发和回收资源,满足超大规模的网络攻防技战术实训、网络对抗演练和推演、设备安全性测试及评估、方案安全性验证及演示等需求。 ",DZBZ201909029
基于设备行为分析的电力监控网络态势感知系统,,4,设备行为分析; 大数据; 机器学习; 电力监控网络; 态势感知;,"通过介绍研制基于设备行为分析的电力监控网络态势感知系统,提出通过大数据平台及机器学习引擎的方法,分析电力系统各类通讯协议、流量信息及电力报文,总结实现对变电站业务的安全态势感知,从而达到能够主动感知针对电力系统的安全威胁。 ",DZBZ201909030
面向工业场景的智能化工业防火墙系统,孙志华:43208463,4,工业互联; 工业防火墙; 工业协议; 全形态; 智能安全; 四步上线;,"基于对工业协议的深度解析,网御工业防火墙作为针对工业控制系统开发的网络边界安全防护产品,目前已拥有水下系列、车载系列、航空系列、船舶系列、智能工厂系列等多种型号,并在工业行为自学习、安全规则的自梳理、安全事件的自动响应的智能化设计方面完全融入产品。同时,为解决行业推广部署难点,产品四步上线(旁路学习、透明模式、测试模式、防护模式),降低产品进入门槛。 ",DZBZ201909032
中国网络安全产业联盟,,1, ,"<正>中国网络安全产业联盟(简称""CCIA"")是中国网络安全行业全国性产业联盟,由积极投身于网络安全产业发展,开展网络安全理论研究、技术研发、产品研制、测评认证、教育培训、安全服务等相关业务的企事业单位以及用户单位自愿组成,于201 5年12月29日在北京宣布成立。CCIA的宗旨是搭建产业创新平台,聚合产业势能,营造良好产业发展环境,促进产业创新发展,加强行业自律,提升网络安全技术产业和服务水平,推动网络安全产业做大做强,提升中国网络安全产业竞争力和国际话语权,维护用户网络安全和利益,为实现网络强国战略提供坚实保障。 ",DZBZ201909001
第七届中国电子信息行业社会责任年会在京召开,,1, ,"<正>本刊讯2019年8月28日,由中国电子工业标准化技术协会和中国电子技术标准化研究院联合主办的第七届中国电子信息行业社会责任年会在京召开。工业和信息化部科技司、电子信息司、江苏省工业和信息化厅等有关领导参会。会议介绍了SJ/T 11728-2018《电子信息行业社会责任管理体系》和《电子信息行业社会责任建设发展报告》的研究背景和意义。SJ/T 11728旨在为企业面向全球市场、将责任理念融入企业战略和日常管理、 ",DZBZ201909031
读者互动反馈表,,1, ,"<正>尊敬的读者朋友们:感谢您对《信息技术与标准化》的持续关注!为了使本刊内容更能贴近您的工作需要、更具实用化,我们设此信息反馈表,希望您对我刊所设栏目和内容提出意见,共同促进《信息技术与标准化》的发展,您的宝贵建议和意见是我们不断创新和完善的动力!凡填写互动表的读者我们将赠阅最新出版的期刊一本。谢谢您的合作! ",DZBZ201909033
信息技术与标准化 读者免费申请表,,1, ,"<正>编辑部地址:北京市安定门东大街1号邮编:100007电话:010-64102628技术标准是一种发展秩序和规则,标准影响的不仅是一个行业,甚至是一个国家的竞争力。如果您是工作在电子信息领域第一线的技术专家、学科带头人或企业中高层管理者,欢迎关注我们的期刊。完整填写下表,您将免费获赠最新一期的《信息技术与标准化》期刊。请传真至010-64102617,此表复印有效。 ",DZBZ201909034
信息技术与标准化月刊,,1, , ,DZBZ201909035
欢迎访问《信息技术与标准化》网站,,1, , ,DZBZ201909036
标准推动智慧城市科学有序健康发展,,1, ,"<正>早在20世纪60年代,随着计算机小型化和互联网技术的崛起与发展,欧美发达国家着力于研究城市信息化问题,试图通过以信息技术为当代生产力来解决城市问题,提升城市管理效率,从而开启了建设智慧城市的探索。其概念也从数字城市、智能城市,再到智慧城市、数字中国、智慧社会而迭代优化,建设智慧城市已经成为世界城市发展不可逆转的历史潮流。近年来,伴随新一代信息技术的发展,大数据与云计算的深度融合与普及、物联网的深入应用、人工智能技术应用的细分化为智慧城市的发展提供了新的动 ",DZBZ201908001
2019新一代信息技术产业标准化论坛成功举办,,4, ,"<正>2019年7月30日,由工业和信息化部指导的""2019新一代信息技术产业标准化论坛""在苏州成功举办。工业和信息化部原副部长杨学山、原党组成员、电子科技委副主任莫玮、科技司副司长王卫明、电子司副巡视员侯建仁、信软司副司长李冠宇、国家市场监管总局标准技术司副司长国焕新、江苏省工信厅副巡视员李裕桃、海南省工信厅副厅长陈万馨、苏州市副市长陆春云、中国电子技术标准化研究院 ",DZBZ201908002
2019智慧城市标准化工作会议在苏州召开,,1, ,"<正>7月29日,由中国电子技术标准化研究院主办的""2019智慧城市标准化工作会议""(以下简称""会议"")在江苏省苏州市成功召开。来自国家市场监督管理总局、深圳天致等75家单位的120多名代表参加了本次会议。国家市场监管总局标准技术管理司刘大山副处长在致辞中指出,智慧城市建设是实现""建设网络强国、数字中国、智慧社会""等战略部署的必然举措。标准在推进智慧城市建设中起到基础性和引领性的重要作用。在统筹规划机制方面,完成了智慧 ",DZBZ201908003
ISO/IEC JTC1/WG11伦敦会议智慧城市国际标准化动态,张红卫:38135039|刘棠丽:33018060,4, ,"<正>2019年7月15～26日,ISO/IEC JTC1/WG11智慧城市工作组(以下简称""JTC1/WG11"")与IEC/SyC Smart Cities智慧城市系统委员会(以下简称""IEC/SyC"")在英国伦敦召开工作会议。会议包括:JTC1/WG11面对面会议、国际智慧城市开放论坛、两个组织联合会议以及IEC/SyC系列会议。1伦敦会议背景1.1JTC1/WG11概况2013年11月,中国向ISO/IEC JTC1提交了建议成立JTC1直属智慧城市研究组的中国提案,并获 ",DZBZ201908004
新型智慧城市实践推动智慧社会可持续发展, ,6,智慧城市; 智慧社会; 信息通信技术; 城市数字基础设施; 评价指标;,"通过分析""智慧城市""在5G、AI等新的城市级应用的发展趋势,总结出:在大数据和人工智能时代,城市正在逐渐具有""统一的逻辑"",以及通过""数字孪生""、""数字转型""等各类数字化方式,提供前所未有的未来城市""系统之系统""的解决方案;面对智慧城市建设面临的新需求和挑战,""智慧城市""的""城市数据模型""、""城市操作系统""""城市数字平台""的标准化需求十分迫切,说明智慧城市可信数字基础设施的设计、评价、运营等关键技术及服务标准将促进智慧城市产业生态智能化、规范化发展,支撑未来城市商业场景与服务的转型升级;得出结论包括标准化工作成果对于形成城市级的标准化解决方案及最佳实践案例具有积极作用,有助于实现城市可持续发展的最终目标。 ",DZBZ201908005
从标准化视角解析智慧城市顶层设计,张红卫:38135039|刘棠丽:33018060|彭革非:39913993,7,智慧城市; 顶层设计; 标准化; 应用模型; 内涵;,"通过融合国际、国内智慧城市标准化研究成果,对智慧城市顶层设计内涵、总体原则、基本过程、标准化要素进行了深度解析。首先,从标准、政策等多维视角阐述了智慧城市内涵,从方法和过程两个层面对智慧城市顶层设计的内涵进行了有效界定。同时,从总体原则角度明确了智慧城市顶层设计整体思路;最后,创新性地从项目角度构建了标准化要素分析与应用模型,并针对关键标准化要素进行了详细解析。 ",DZBZ201908006
我国智慧城市网络安全标准化进展,王惠莅:33018284,5,智慧城市网络安全; 安全体系架构; 安全建设保障; 标准化;,"介绍了我国智慧城市安全国家标准情况、智慧城市安全体系框架的主要组成以及智慧城市安全建设的各个阶段的实施指南,提出了我国智慧城市网络安全标准化工作建议。 ",DZBZ201908007
智慧城市交通评价指标体系研究,赵正松:37793260,4,智慧交通; 智慧城市; 层次分析; 指标赋权; 发展措施;,"通过分析国内外城市智慧交通建设现状,提出""智慧城市交通""的特征;以新一代信息技术为基础,结合城市交通管理和服务的需求,采用专家咨询、层次分析等方法,提出了评价指标体系框架及评价方法,形成了智慧城市交通评价指标体系;依托评价指标体系的研究,进一步明确""智慧城市交通""的发展目标、主要发展方向、组织方式与发展任务,提出相应的发展建议。 ",DZBZ201908008
对智慧城市及其标准化的再认识,方可:43257249,3,智慧城市; 城市系统; 信息; 标准; 标准化;,"从作为环境和对象的城市系统出发,重新认识智慧城市的概念、范畴界定原则及其标准化意义,提出兼顾客观实体及其相互关系的智慧城市标准化策略。 ",DZBZ201908009
智慧城市运行指标体系构建及标准化建议,冯晓蒙1:43255432|崔昊2:43255433|张红卫3:38135039,5,智慧城市; 城市运行指标体系; 城市管理;,"以智慧城市运行特征为对象,复杂科学视野下的城市管理模型为指导,综合考虑智慧城市建设的各环节、各要素的复杂融合特点,从城市概况、基础设施、民生服务等角度开展研究,构建了由9个一级指标分类、51个二级指标分类、若干三级及以上更深层级指标说明组成的智慧城市运行指标体系。并结合智慧城市建设开展情况,给出标准化建议。 ",DZBZ201908010
智慧城市场景下的智慧停车标准化路径研究,张红卫:38135039|刘文:43255434|于浩:43255435,6,智慧城市; 智慧停车; 标准化路径; 总体架构;,"通过调研国内智慧停车相关标准研制现状,初步探索提出了智慧城市场景下的智慧停车标准化工作路径。在借鉴综合标准化理论基础上,有效融合智慧城市现行国家标准成果,构建形成了包含基础设施层、计算与存储层、数据融合层、应用服务层、用户接入层五个横向支撑体系及安全保障体系、技术标准体系、建设管理体系三个纵向支撑体系的智慧停车总体框架,并针对智慧停车在基础设施、数据体系、应用服务需求、云平台四方面的建设内容进行了重点分析。 ",DZBZ201908011
城市一卡通创新应用及标准化探索,尚治宇:43099007|杨京桦:43255436,5,物联网; 智能卡; 城市建设; 标准化;,"通过对城市一卡通发展现状进行总结,分析了相关标准的技术要求,以及智能卡技术在智能井盖、智能门锁等城市物联网领域应用的安全体系,阐述了新一代信息技术和城市建设治理与服务融合发展的关键要求,并提出了未来发展方向,对于城市信息化建设具有重要意义。 ",DZBZ201908012
省级电子政务标准化研究,史丛丛1:43255437|逄锦山1:43255438|张媛1:43255439|于浩2:43255435,5,电子政务; 数字政府; 标准;,"针对省级电子政务标准化工作的必要性,结合山东省电子政务标准化实践情况,围绕电子政务的总体规划、资源整合、信息技术应用、服务管理和应用等关键要素,对省级电子政务发展给出相关标准化建议。 ",DZBZ201908013
文旅融合背景下的智慧景区标准化建设探讨,,5,智慧旅游; 智慧景区; 文旅融合; 标准化;,"通过对我国智慧景区标准化发展现状的研究,分析了现有智慧景区建设标准中对文物、遗址和非物质文化遗产的保护利用和管理服务的不足,提出了未来智慧景区标准化的建设内容和新思路,增加了景区内文化资源保护利用的信息化手段,推动文化和旅游产业信息化的深度融合发展。 ",DZBZ201908014
支持服务下沉和城际互通的信息资源标识标准, ,3,智慧城市; 信息资源; 标识标准; 跨城市; 基层;,"在城市内建立统一的信息资源标识标准是智慧城市建设的必由之路,并已经在各地得到了广泛实践。针对智慧社区等基层应用以及跨城市的区域级应用两大场景,阐述信息资源标识的用途和属性,通过分析我国国家和地方政务信息资源标识标准以及国际相关标准情况,提出建设智慧城市信息资源标识国家标准的原则和技术思路。 ",DZBZ201908015
ISO/IEC 24039智慧城市数字平台国际标准提案, ,4,智慧城市; 数字平台; 标准化; 中国提案;,"2019年6月,由中国提出的《信息技术智慧城市数字平台》项目正式在ISO/IEC JTC1注册立项为ISO/IEC 24039。通过对国内外智慧城市相关标准化组织及在研项目,以及智慧城市数字平台相关标准化工作的梳理和介绍,从智慧城市数字平台的内涵、参考架构、案例等三个方面介绍了中国提案的核心内容,并就下一步工作计划进行了详细介绍。 ",DZBZ201908016
智慧城市背景下的AI智能城市标准化探索, ,4,智慧城市; AI智能城市; 标准化;,"讨论了智慧城市标准体系与AI智能城市标准化的关系,分析了AI智能城市的现状与典型案例,探讨了AI智能城市标准化的需求,并以智慧城市标准体系框架为基础讨论了未来AI智能城市标准化发展的相关策略。 ",DZBZ201908017
智慧城市建设投融资模式研究,张国强:40308747|李君兰:40308746|董志飞:43255440|常向魁:40308749,4,智慧城市; 投融资; 公私合作(PPP);,"通过对智慧城市建设特点及投融资现状进行梳理,具体对PPP模式在智慧城市的应用进行了分析,提出了智慧城市PPP项目未来发展的重点,为智慧城市建设提供经验借鉴。 ",DZBZ201908018
智慧城市软件体系的建设和发展研究,周波:43255441,6,智慧城市可持续发展; 智慧城市底座体系; 数据融合; 城市级数据安全保障体系;,"从软件体系发展趋势提出建设智慧城市底座体系,介绍一云、一湖、两网、一图、一中心的软件体系架构,描述了行业软件发展情况,最后分析了智慧城市软件发展若干重要因素。 ",DZBZ201908019
基于微服务架构的智慧城市应用设计, ,5,微服务架构; 智慧城市; 虚拟容器;,"提出了基于虚拟容器的微服务架构的系统解决方案,并对微服务架构的应用及优点进行了分析,并围绕微服务架构下的平台框架、微服务封装和交互机制给出具体规划设计。 ",DZBZ201908020
“数字咸阳·智慧社会”建设实践,,5,数字中国; 数字咸阳; 智慧社会; 智慧城市;,"面对各地在贯彻落实网络强国、数字中国、智慧社会战略部署的过程中,出现的产能过剩、有数难用,孤岛林立、整合困难,无数无权、有市无易等诸多问题,咸阳市以""数据""为基础,融合工作机制、工作团队、顶层设计、安全管控、基础模块、数据服务、交互界面七个方面,通过""技术融合、业务融合、数据融合""聚数生长、以数育业,推动新型智慧城市健康快速发展。 ",DZBZ201908021
县级智慧城市建设探索与实践, ,5,县级; 智慧城市; 发展需求; 推进策略; 总体设计;,"基于县级智慧城市建设特点与发展需求,通过对县级智慧城市发展定位与推进策略的研究,结合山东、河南一些县级城市的建设实例,从城市现状调研和评估、智慧城市建设总体设计、专项建设实施路径三个方面给出了县级智慧城市建设建议。 ",DZBZ201908022
泉州丰泽区智慧城市的建设与思考,,5,智慧城市建设; 智慧丰泽; 云计算中心; 平安丰泽; 智慧社区; 智慧政务; 智慧教育; 智慧园区;,"通过分析泉州市丰泽区建设的综合型智慧城市项目——智慧丰泽,总结智慧城市建设及运营模式,概括智慧丰泽项目建设概况及成效,介绍了智慧丰泽项目推进与提升丰泽区新型智慧城市的建设与管理模式,从而提升城市治理能力,促进地方数字经济发展。 ",DZBZ201908023
深圳“雪亮工程”建设模式研究,陈锁:44757354|柳庆勇:44757357|吴颢:44757360,5,“雪亮工程”; 视频监控; 资源整合共享; 建设模式;,"以视频监控密度居全国首位的深圳为例,剖析城市视频监控建设及联网应用广泛存在的问题与难点,在联网""一总两分""平台框架下,从网络、平台、存储、机制等多个方面分析""雪亮工程""建设需要关注的重点内容,并结合实际情况从资源整合、建设主体、建设模式等方面给出实施建议。 ",DZBZ201908024
济南智慧城市运行指标体系实践,苏洋:42934159|柴青:42836572|周波:43255441|郭毅然:42836573,5,智慧城市; 城市运行体征; 数据共享交换平台; 可视化平台;,"介绍济南市的智慧城市建设内容、城市运行体征指标体系建设思路、建设方案,通过梳理政务、教育、交通、医疗等多个城市基础指标,形成了具有济南特色的智慧城市运行指标体系。济南智慧城市运行体征指标自运行以来,为城市的运行势态监测、管理决策提供了强有力的技术支撑。 ",DZBZ201908025
信息技术与标准化月刊,,1, ,<正>工业与信息化标准化领域核心期刊主管:中华人民共和国工业和信息化部主办:中国电子技术标准化研究院及时、快速、全面报道国内外信息技术领域标准资讯www.its.cesi.cn有效订户免费升级网站会员随时浏览并下载期刊电子版订阅方法本刊发行部订阅:将订阅征订单传真至:010-64102617在线网站订阅:登陆www.its.cesi.cn CN11-4753/TN邮发代号:82-452全年定价:192元 ,DZBZ201908026
读者互动反馈表,,1, ,"<正>尊敬的读者朋友们:感谢您对《信息技术与标准化》的持续关注!为了使本刊内容更能贴近您的工作需要、更具实用化,我们设此信息反馈表,希望您对我刊所设栏目和内容提出意见,共同促进《信息技术与标准化》的发展,您的宝贵建议和意见是我们不断创新和完善的动力!凡填写互动表的读者我们将赠阅最新出版的期刊一本。谢谢您的合作! ",DZBZ201908027
标准支撑 制造业高质量发展,赵波:33018029,1, ,"<正>己亥仲夏,万木葱茏。我国制造业蓬勃发展,持续推动新时期工业和信息化事业进程。工信部苗圩部长近日主持2019年全国工业和信息化主管部门负责同志座谈会,紧扣我国制造业高质量发展要求,要求以改革的方式推动工作、以开放的思维提升工作,加快制造强国、网络强国建设进程。放眼世界,制造业正重新成为全球竞争的焦点。新工业革命方兴未艾,以 ",DZBZ201907001
工信部部长苗圩主持2019年全国工业和信息化主管部门负责同志座谈会 推动制造强国建设加快前行,,1, ,"<正>全国工业和信息化主管部门负责同志座谈会近日在北京召开,工信部部长苗圩主持会议并讲话。会议深刻分析当前我国制造业发展面临的重大风险挑战,紧扣高质量发展要求,以供给侧结构性改革为主线,研讨谋划解决突出问题的新思路、新举措,推动制 ",DZBZ201907002
工信部举办绿色工厂创建工作高级研修班,,1, ,"<正>为贯彻落实《工业绿色发展规划(2016-2020年)》《绿色工程实施指南(2016-2020年)》,积极创建绿色工厂,引领工业绿色转型,在人力资源社会保障部支持下,工信部节能与综合利用司、人事教育司于2019年7月1～5日在山东威海举办绿色工厂创建工 ",DZBZ201907003
合肥市家电行业企业智能制造诊断服务活动成功开展,,1, ,"<正>为加快制造业智能转型,推动智能智造产业发展,6月20～21日,合肥市经信局和中国智能制造系统解决方案供应商联盟(简称""联盟"")联合开展家电行业企业智能制造诊断活动。来自联盟的24名智能制造专家对合肥市的9家家电整机及核心零部件企业进行了智能制造诊断服务。家电产业是合肥市重点产业, ",DZBZ201907004
江苏省智能制造诊断服务活动成功开展,,1, ,"<正>中国智能制造系统解决方案供应商联盟(简称""联盟"")联合江苏省工业和信息化厅近日成功开展江苏省智能制造专家诊断服务活动,38名来自联盟内对智能制造设计、生产、管理各方面具有丰富经验的诊断专家,分为四组走访了南京、徐州、无锡等地不同规模、不同发展阶段的15家制造业企业,深入到车间现场与企业开展深度交流,帮助企业识 ",DZBZ201907005
全国绿色工厂推进联盟召开第一届理事会第三次会议,,1, ,"<正>全国绿色工厂推进联盟(以下简称""联盟"")第一届理事会第三次会议近日在北京召开。工信部节能与综合利用司有关负责同志以及中国钢铁工业协会、中国石油和化学工业联合会、中国建筑材料联合会、中国电子节能技术协会、中机生产力促进中心等17家联盟理事单位代表参加了本次 ",DZBZ201907006
智能制造与绿色制造认证评价关键问题探究,杨檬:33018917,4,智能制造; 绿色制造; 认证评价;,"围绕智能制造与绿色制造共同形成的现代制造业两大发展方向,分析智能制造与绿色制造的相互关系,提出智能制造、绿色制造认证评价存在的""智能指标难量化""、""绿色评价不系统""的关键问题,并给出从提升整体效率出发、突破认证评价关键技术、建立智能、绿色领域新兴认证模式的研究思路。 ",DZBZ201907007
工业机器人轨迹速度特性测试研究,"蔺道深1,2:41162522|涂笔诚1,2:42746218|郭颖1,2:42746219",3,工业机器人; 性能; 轨迹速度特性;,"分析了工业机器人性能测试标准GB/T 12642-2013《工业机器人性能规范及其试验方法》中轨迹速度测试条款,结合国内外众多工业机器人的产品运动特性,针对性地研究标准中此项测试方法的不足,提出对""稳定速度段""、""中部""、""50%轨迹长度""三个约束条件的修订方案,并通过工业机器人验证,提出标准修改建议。 ",DZBZ201907008
工业机器人点焊工艺质量分析,,4,工业机器人; 点焊; 质量问题;,"列举了工业机器人点焊工艺的飞溅、气孔等典型质量问题,分析由集成所造成质量问题的原因,并提出实际操作与理论分析相结合的解决措施。 ",DZBZ201907009
虚拟仿真在智能工厂全生命周期中的应用研究,沈小威:31485425|张保刚:31485426,5,智能工厂; 虚拟仿真; 全生命周期; 认证评价;,"从工厂建设全生命周期的角度论述了智能工厂虚实互联的""物理工厂+虚拟工厂""的架构和内容,以国内某大型冶金加工企业智能工厂建设新模式项目为背景,研究虚拟仿真技术在智能工厂全生命周期过程中的关键作用,并对其带来的优化效果进行分析,论证虚拟仿真技术作为智能工厂认证评价关键技术之一的先进性和合理性。 ",DZBZ201907010
三相异步电机低负荷运行能效评价研究,潘文文:42744219,5,电动机; 变负荷; 能效; 效率; 容差;,"针对中小型三相异步电动机在低负荷运行时能效评价方法的缺失,依据GB 18613-2012《中小型三相异步电动机能效限定值及能效等级》,通过三相异步电动机电磁设计程序得出设计效率值,阐述其在50 Hz供电下,50%和75%负载时效率限定值。同时选取了196台较典型的11 kW、22 kW、55 kW以及90 kW四极异步电动机的能效测试数据,分析不同能效等级的测试结果,并与设计效率值进行对比,验证了电磁设计程序软件对电动机设计效率值的准确性和有效性。 ",DZBZ201907011
变负荷工况下异步电动机效率与功率因数研究,李荣军:42744220,4,电动机; 变工况; 效率; 功率因数;,"参考GB 18613中额定负载状态下效率限定值要求,通过对0.75～375 kW的26种规格中小型三相异步电动机在50%～150%负载工频运行下效率与功率因数的型式测试验证,研究论证电动机变工况下效率与功率因数间的关系,确定不同工况下效率与功率因数最低取值,为下一步数据仿真模拟验证与电机变工况绿色节能认证指标体系建立提供依据。 ",DZBZ201907012
空压机系统实际运行效率评价方法研究,颜晓平:42744221,4,空压机; 运行效率; 评价; 方法;,"围绕工业生产型企业空压机系统实际运行效率评价方法进行研究,通过对空压机系统中空压机、干燥机、过滤器、排水器、储气罐、供气管网等各影响系统能效水平因素的分析,结合空压机系统中机组能效等级、机型配置合理性、干燥机压缩空气消耗量、供气管网布置、压缩空气泄漏情况、系统管理工作执行情况等多个方面,提出采用权重计算法综合评价空压机系统实际运行效率。 ",DZBZ201907013
《绿色工厂评价通则》国家标准解读,杨檬:33018917|李胡升:42744222,4,绿色工厂; 评价通则; 标准;,"对绿色工厂评价领域的顶层标准GB/T 36132-2018《绿色工厂评价通则》进行详细解读,介绍标准的制定发布背景、标准的编制原则和适用范围,分析阐述标准的主要技术内容,以及标准制定发布的重要意义,帮助读者更好地理解《绿色工厂评价通则》,指导开展绿色工厂评价工作。 ",DZBZ201907014
